id,type,attack_id,attack_name,attack_description
attack-pattern--a93ccb8f-3996-42e2-b7c7-bb599d4e205f,['mobile-attack'],"['T1444', 'APP-31', 'APP-14']",Masquerade as Legitimate Application,an adversary could distribute developed malware by masquerading the malware as a legitimate application  this can be done in two different ways  by embedding the malware in a legitimate application  or by pretending to be a legitimate application_  embedding the malware in a legitimate application is done by downloading the application  disassembling it  adding the malicious code  and then re assembling it  the app would appear to be the original app  but would contain additional malicious functionality  the adversary could then publish the malicious application to app stores or use another delivery method_  pretending to be a legitimate application relies heavily on lack of scrutinization by the user  typically  a malicious app pretending to be a legitimate one will have many similar details as the legitimate one  such as name  icon  and description_ citation  palo alto henbox   malicious applications may also masquerade as legitimate applications when requesting access to the accessibility service in order to appear as legitimate to the user  increasing the likelihood that the access will be granted 
attack-pattern--a9cab8f6-4c94-4c9b-9e7d-9d863ff53431,pre-attack,['T1457'],Malicious Media Content,
attack-pattern--a9fa0d30-a8ff-45bf-922e-7720da0b7922,['mobile-attack'],"['T1636.001', 'APP-13']",Calendar Entries,adversaries may utilize standard operating system apis to gather calendar entry data  on android  this can be accomplished using the calendar content provider  on ios  this can be accomplished using the  eventkit  framework       if the device has been jailbroken or rooted  an adversary may be able to access  calendar  without the user s knowledge or approval 
attack-pattern--ab7400b7-3476-4776-9545-ef3fa373de63,['mobile-attack'],['T1630.002'],File Deletion,adversaries may wipe a device or delete individual files in order to manipulate external outcomes or hide activity  an application must have administrator access to fully wipe the device  while individual files may not require special permissions to delete depending on their storage location_ citation  android devicepolicymanager         stored data could include a variety of file formats  such as office files  databases  stored emails  and custom file formats  the impact file deletion will have depends on the type of data as well as the goals and objectives of the adversary  but can include deleting update files to evade detection or deleting attacker specified files for impact 
attack-pattern--acf8fd2a-dc98-43b4-8d37-64e10728e591,['mobile-attack'],"['T1629.002', 'APP-22']",Device Lockout,an adversary may seek to inhibit user interaction by locking the legitimate user out of the device  this is typically accomplished by requesting device administrator permissions and then locking the screen using  devicepolicymanager_locknow     other novel techniques for locking the user out of the device have been observed  such as showing a persistent overlay  using carefully crafted  call  notification screens  and locking html pages in the foreground  these techniques can be very difficult to get around  and typically require booting the device into safe mode to uninstall the malware_ citation  microsoft mallockerb  citation  talos gplayed  citation  securelist rotexy        prior to android    device administrators were able to reset the device lock passcode to prevent the user from unlocking the device  the release of android   introduced updates that only allow device or profile owners  e_g  mdms  to reset the device s passcode_ citation  android resetpassword 
attack-pattern--b1c95426-2550-4621-8028-ceebf28b3a47,['mobile-attack'],"['T1417.001', 'AUT-13']",Keylogging,adversaries may log user keystrokes to intercept credentials or other information from the user as the user types them_  some methods of keylogging include     masquerading as a legitimate third party keyboard to record user keystrokes  on both android and ios  users must explicitly authorize the use of third party keyboard apps  users should be advised to use extreme caution before granting this authorization when it is requested_   abusing accessibility features  on android  adversaries may abuse accessibility features to record keystrokes by registering an  accessibilityservice  class  overriding the  onaccessibilityevent  method  and listening for the  accessibilityevent_type_view_text_changed  event type  the event object passed into the function will contain the data that the user typed    additional methods of keylogging may be possible if root access is available 
attack-pattern--b327a9c0-e709-495c-aa6e-00b042136e2b,['mobile-attack'],"['T1582', 'APP-16', 'CEL-41']",SMS Control,adversaries may delete  alter  or send sms messages without user authorization  this could be used to hide c  sms messages  spread malware  or various external effects_  this can be accomplished by requesting the  receive_sms  or  send_sms  permissions depending on what the malware is attempting to do  if the app is set as the default sms handler on the device  the  sms_deliver  broadcast intent can be registered  which allows the app to write to the sms content provider  the content provider directly modifies the messaging database on the device  which could allow malicious applications with this ability to insert  modify  or delete arbitrary messages on the device_ citation  sms kitkat  citation  android smsprovider 
attack-pattern--b332a960-3c04-495a-827f-f17a5daed3a6,['mobile-attack'],"['T1408', 'EMM-5']",Disguise Root/Jailbreak Indicators,an adversary could use knowledge of the techniques used by security software to evade detection  for example  some mobile security products perform compromised device detection by searching for particular artifacts such as an installed  su  binary  but that check could be evaded by naming the binary something else  similarly  polymorphic code techniques could be used to evade signature based detection 
attack-pattern--b3c2e5de-0941-4b57-ba61-af029eb5517a,['mobile-attack'],"['T1438', 'APP-30']",Exfiltration Over Other Network Medium,adversaries may attempt to exfiltrate data over a different network medium than the command and control channel  if the command and control network is a standard internet connection  the exfiltration may occur  for example  via bluetooth  or another radio frequency  rf  channel    adversaries may choose to do this if they have sufficient access or proximity  and the connection might not be secured or defended as well as the primary internet connected channel because it is not routed through the same enterprise network 
attack-pattern--b765efd1-02e6-4e67-aebf-0fef5c37e54b,pre-attack,['T1440'],Detect App Analysis Environment,
attack-pattern--b7c0e45f-0206-4f75-96e7-fe7edad3aaff,['mobile-attack'],['T1631'],Process Injection,adversaries may inject code into processes in order to evade process based defenses or even elevate privileges  process injection is a method of executing arbitrary code in the address space of a separate live process  running code in the context of another process may allow access to the process's memory  system network resources  and possibly elevated privileges  execution via process injection may also evade detection from security products since the execution is masked under a legitimate process    both android and ios have no legitimate way to achieve process injection  the only way this is possible is by abusing existing root access or exploiting a vulnerability 
attack-pattern--b928b94a-4966-4e2a-9e61-36505b896ebc,pre-attack,['T1462'],Malicious Software Development Tools,
attack-pattern--bb4387ab-7a51-468b-bf5f-a9a8612f0303,['mobile-attack'],['T1521.001'],Symmetric Cryptography,adversaries may employ a known symmetric encryption algorithm to conceal command and control traffic  rather than relying on any inherent protections provided by a communication protocol  symmetric encryption algorithms use the same key for plaintext encryption and ciphertext decryption  common symmetric encryption algorithms include aes  blowfish  and rc  
attack-pattern--bd4d32f5-eed4-4018-a649-40b229dd1d69,['mobile-attack'],['T1402'],Broadcast Receivers,an intent is a message passed between android application or system components  applications can register to receive broadcast intents at runtime  which are system wide intents delivered to each app when certain events happen on the device  such as network changes or the user unlocking the screen  malicious applications can then trigger certain actions within the app based on which broadcast intent was received_  further  malicious applications can register for intents broadcasted by other applications in addition to the android system itself  this allows the malware to respond based on actions in other applications  this behavior typically indicates a more intimate knowledge  or potentially the targeting of specific devices  users  or applications_  in android    api level      broadcast intent behavior was changed  limiting the implicit intents that applications can register for in the manifest  in most cases  applications that register through the manifest will no longer receive the broadcasts  now  applications must register context specific broadcast receivers while the user is actively using the app_ citation  android changes to system broadcasts 
attack-pattern--c08366bb-8d11-4921-853f-f0a3b6a2a1da,['mobile-attack'],"['T1474.002', 'SPC-1', 'SPC-2', 'SPC-4', 'SPC-5', 'SPC-6', 'SPC-7', 'SPC-8', 'SPC-13', 'SPC-16', 'SPC-17', 'SPC-21']",Compromise Hardware Supply Chain,adversaries may manipulate hardware components in products prior to receipt by a final consumer for the purpose of data or system compromise  by modifying hardware or firmware in the supply chain  adversaries can insert a backdoor into consumer networks that may be difficult to detect and give the adversary a high degree of control over the system 
attack-pattern--c4b96c0b-cb58-497a-a1c2-bb447d79d692,['mobile-attack'],"['T1414', 'APP-35']",Clipboard Data,adversaries may abuse clipboard manager apis to obtain sensitive information copied to the device clipboard  for example  passwords being copied and pasted from a password manager application could be captured by a malicious application installed on the device       on android  applications can use the  clipboardmanager_onprimaryclipchangedlistener    api to register as a listener and monitor the clipboard for changes  however  starting in android     this can only be used if the application is in the foreground  or is set as the device s default input method editor  ime _ citation  github capture clipboard       citation  android    privacy changes       on ios  this can be accomplished by accessing the  uipasteboard_general_string  field  however  starting in ios     upon accessing the clipboard  the user will be shown a system notification if the accessed text originated in a different application  for example  if the user copies the text of an imessage from the messages application  the notification will read  application_name has pasted from messages  when the text was pasted in a different application 
attack-pattern--c5089859-b21f-40a3-8be4-63e381b8b1c0,['mobile-attack'],"['T1400', 'APP-27']",Modify System Partition,if an adversary can escalate privileges  he or she may be able to use those privileges to place malicious code in the device system partition  where it may persist after device resets and may not be easily removed by the device user_  many android devices provide the ability to unlock the bootloader for development purposes  an unlocked bootloader may provide the ability for an adversary to modify the system partition  even if the bootloader is locked  it may be possible for an adversary to escalate privileges and then modify the system partition 
attack-pattern--c548d8c4-a0a3-4a24-bb79-2a84abbc7b36,['mobile-attack'],['T1641'],Data Manipulation,adversaries may insert  delete  or alter data in order to manipulate external outcomes or hide activity  by manipulating data  adversaries may attempt to affect a business process  organizational understanding  or decision making_  the type of modification and the impact it will have depends on the target application  process  and the goals and objectives of the adversary  for complex systems  an adversary would likely need special expertise and possibly access to specialized software related to the system  typically gained through a prolonged information gathering campaign  in order to have the desired impact 
attack-pattern--c6421411-ae61-42bb-9098-73fddb315002,['mobile-attack'],"['T1636.004', 'APP-13']",SMS Messages,adversaries may utilize standard operating system apis to gather sms messages  on android  this can be accomplished using the sms content provider  ios provides no standard api to access sms messages    if the device has been jailbroken or rooted  an adversary may be able to access  sms  without the user s knowledge or approval 
attack-pattern--c6a146ae-9c63-4606-97ff-e261e76e8380,['mobile-attack'],['T1481'],Web Service,adversaries may use an existing  legitimate external web service as a means for relaying data to from a compromised system  popular websites and social media  acting as a mechanism for c   may give a significant amount of cover  this is due to the likelihood that hosts within a network are already communicating with them prior to a compromise  using common services  such as those offered by google or twitter  makes it easier for adversaries to hide in expected noise  web service providers commonly use ssl tls encryption  giving adversaries an added level of protection       use of web services may also protect back end c  infrastructure from discovery through malware binary analysis  or enable operational resiliency  since this infrastructure may be dynamically changed  
attack-pattern--c6e17ca2-08b5-4379-9786-89bd05241831,['mobile-attack'],"['T1625.001', 'APP-27']",System Runtime API Hijacking,adversaries may execute their own malicious payloads by hijacking the way an operating system run applications  hijacking execution flow can be for the purposes of persistence since this hijacked execution may reoccur at later points in time     on android  adversaries may overwrite the standard os api library with a malicious alternative to hook into core functions to achieve persistence  by doing this  the adversary s code will be executed every time the overwritten api function is called by an app on the infected device 
attack-pattern--c91c304a-975d-4501-9789-0db1c57afd3f,pre-attack,['T1455'],Exploit Baseband Vulnerability,
attack-pattern--cc6e0637-76d2-4af3-a604-9d8d3ff8a6b3,['mobile-attack'],"['T1634', 'AUT-11']",Credentials from Password Store,adversaries may search common password storage locations to obtain user credentials  passwords can be stored in several places on a device  depending on the operating system or application holding the credentials  there are also specific applications that store passwords to make it easier for users manage and maintain  once credentials are obtained  they can be used to perform lateral movement and access restricted information 
attack-pattern--ccde43e4-78f9-4f32-b401-c081e7db71ea,['mobile-attack'],['T1617'],Hooking,adversaries may utilize hooking to hide the presence of artifacts associated with their behaviors to evade detection  hooking can be used to modify return values or data structures of system apis and function calls  this process typically involves using  rd party root frameworks  such as xposed or magisk  with either a system exploit or pre existing root access  by including custom modules for root frameworks  adversaries can hook system apis and alter the return value and or system data structures to alter functionality visibility of various aspects of the system 
attack-pattern--cde2cb84-455e-410c-8aa9-086f2788bcd2,['mobile-attack'],"['T1478', 'STA-7']",Install Insecure or Malicious Configuration,an adversary could attempt to install insecure or malicious configuration settings on the mobile device  through means such as phishing emails or text messages either directly containing the configuration settings as an attachment  or containing a web link to the configuration settings  the device user may be tricked into installing the configuration settings through social engineering techniques _  for example  an unwanted certification authority  ca  certificate could be placed in the device's trusted certificate store  increasing the device's susceptibility to adversary in the middle network attacks seeking to eavesdrop on or manipulate the device's network communication   eavesdrop on insecure network  and  manipulate device   on ios  malicious configuration profiles could contain unwanted certification authority  ca  certificates or other insecure settings such as unwanted proxy server or vpn settings to route the device's network traffic through an adversary's system  the device could also potentially be enrolled into a malicious mobile device management  mdm  system  
attack-pattern--cf28ca46-1fd3-46b4-b1f6-ec0b72361848,['mobile-attack'],"['T1420', 'STA-41']",File and Directory Discovery,adversaries may enumerate files and directories or search in specific device locations for desired information within a filesystem  adversaries may use the information from  file and directory  during automated discovery to shape follow on behaviors  including deciding if the adversary should fully infect the target and or attempt specific actions    on android  linux file permissions and selinux policies typically stringently restrict what can be accessed by apps without taking advantage of a privilege escalation exploit  the contents of the external storage directory are generally visible  which could present concerns if sensitive data is inappropriately stored there  ios's security architecture generally restricts the ability to perform any type of  file and directory  without use of escalated privileges 
attack-pattern--d13fa042-8f26-44e1-a2a8-af0bf8e2ac9a,['mobile-attack'],"['T1406', 'APP-21']",Obfuscated Files or Information,adversaries may attempt to make a payload or file difficult to discover or analyze by encrypting  encoding  or otherwise obfuscating its contents on the device or in transit  this is common behavior that can be used across different platforms and the network to evade defenses     payloads may be compressed  archived  or encrypted in order to avoid detection  these payloads may be used during initial access or later to mitigate detection  portions of files can also be encoded to hide the plaintext strings that would otherwise help defenders with discovery  payloads may also be split into separate  seemingly benign files that only reveal malicious functionality when reassembled_ citation  microsoft mallockerb 
attack-pattern--d1f1337e-aea7-454c-86bd-482a98ffaf62,['mobile-attack'],['T1516'],Input Injection,a malicious application can inject input to the user interface to mimic user interaction through the abuse of android's accessibility apis_   input  can be achieved using any of the following methods     mimicking user clicks on the screen  for example to steal money from a user's paypal account_   injecting global actions  such as  global_action_back   programatically mimicking a physical back button press   to trigger actions on behalf of the user_ citation  talos gustuff apr         inserting input into text fields on behalf of the user  this method is used legitimately to auto fill text fields by applications such as password managers_ citation  bitwarden autofill logins 
attack-pattern--d2e112dc-f6d4-488d-b8df-ecbfb57a0a2d,['mobile-attack'],"['T1464', 'CEL-7', 'CEL-8', 'LPN-5', 'GPS-0']",Network Denial of Service,adversaries may perform network denial of service  dos  attacks to degrade or block the availability of targeted resources to users  network dos can be performed by exhausting the network bandwidth that services rely on  or by jamming the signal going to or coming from devices    a network dos will occur when an adversary is able to jam radio signals  e_g  wi fi  cellular  gps  around a device to prevent it from communicating  for example  to jam cellular signal  an adversary may use a handheld signal jammer  which jam devices within the jammer s operational range    usage of cellular jamming has been documented in several arrests reported in the news 
attack-pattern--d3bc5020-f6a2-41c0-8ccb-5e563101b60c,['mobile-attack'],['T1577'],Compromise Application Executable,adversaries may modify applications installed on a device to establish persistent access to a victim  these malicious modifications can be used to make legitimate applications carry out adversary tasks when these applications are in use_  there are multiple ways an adversary can inject malicious code into applications  one method is by taking advantages of device vulnerabilities  the most well known being janus  an android vulnerability that allows adversaries to add extra bytes to apk  application  and dex  executable  files without affecting the file's signature  by being able to add arbitrary bytes to valid applications  attackers can seamlessly inject code into genuine executables without the user's knowledge_ citation  guardsquare janus   adversaries may also rebuild applications to include malicious modifications  this can be achieved by decompiling the genuine application  merging it with the malicious code  and recompiling it_ citation  checkpoint agent smith   adversaries may also take action to conceal modifications to application executables and bypass user consent  these actions include altering modifications to appear as an update or exploiting vulnerabilities that allow activities of the malicious application to run inside a system application_ citation  checkpoint agent smith 
attack-pattern--d446b9f0-06a9-4a8d-97ee-298cfee84f14,['mobile-attack'],['T1624'],Event Triggered Execution,adversaries may establish persistence using system mechanisms that trigger execution based on specific events  mobile operating systems have means to subscribe to events such as receiving an sms message  device boot completion  or other device activities    adversaries may abuse these mechanisms as a means of maintaining persistent access to a victim via automatically and repeatedly executing malicious code  after gaining access to a victim s system  adversaries may create or modify event triggers to point to malicious content that will be executed whenever the event trigger is invoked 
attack-pattern--d4536441-1bcc-49fa-80ae-a596ed3f7ffd,['mobile-attack'],['T1422'],System Network Configuration Discovery,adversaries may look for details about the network configuration and settings  such as ip and or mac addresses  of operating systems they access or through information discovery of remote systems       on android  details of onboard network interfaces are accessible to apps through the  java_net_networkinterface  class  previously  the android  telephonymanager  class could be used to gather telephony related device identifiers  information such as the imsi  imei  and phone number  however  starting with android     only preloaded  carrier  the default sms  or device and profile owner applications can access the telephony related device identifiers       on ios  gathering network configuration information is not possible without root access       adversaries may use the information from  system network configuration  during automated discovery to shape follow on behaviors  including determining certain access within the target network and what actions to do next 
attack-pattern--d731c21e-f27d-4756-b418-0e2aaabd6d63,['mobile-attack'],"['T1463', 'APP-1']",Manipulate Device Communication,if network traffic between the mobile device and a remote server is not securely protected  then an attacker positioned on the network may be able to manipulate network communication without being detected  for example  fireeye researchers found in      that     of the top       free applications in the google play store had at least one transport layer security  tls  implementation vulnerability potentially opening the applications' network traffic to adversary in the middle attacks  
attack-pattern--d8940e76-f9c1-4912-bea6-e21c251370b6,['mobile-attack'],"['T1512', 'APP-19']",Video Capture,an adversary can leverage a device s cameras to gather information by capturing video recordings  images may also be captured  potentially in specified intervals  in lieu of video files        malware or scripts may interact with the device cameras through an available api provided by the operating system  video or image files may be written to disk and exfiltrated later  this technique differs from  screen  due to use of the device s cameras for video recording rather than capturing the victim s screen       in android  an application must hold the  android_permission_camera  permission to access the cameras  in ios  applications must include the  nscamerausagedescription  key in the  info_plist  file  in both cases  the user must grant permission to the requesting application to use the camera  if the device has been rooted or jailbroken  an adversary may be able to access the camera without knowledge of the user 
attack-pattern--d916f176-a1ca-4a78-9fdd-4058bc28162e,['mobile-attack'],['T1481.003'],One-Way Communication,adversaries may use an existing  legitimate external web service channel as a means for sending commands to a compromised system without receiving return output  compromised systems may leverage popular websites and social media to host command and control  c   instructions  those infected systems may opt to send the output from those commands back over a different c  channel  including to another distinct web service  alternatively  compromised systems may return no output at all in cases where adversaries want to send instructions to systems and do not want a response       popular websites and social media  acting as a mechanism for c   may give a significant amount of cover  this is due to the likelihood that hosts within a network are already communicating with them prior to a compromise  using common services  such as those offered by google or twitter  makes it easier for adversaries to hide in expected noise  web service providers commonly use ssl tls encryption  giving adversaries an added level of protection 
attack-pattern--d9db3d46-66ca-44b4-9daa-1ef97cb7465a,['mobile-attack'],"['T1475', 'ECO-4', 'ECO-16', 'ECO-17', 'APP-20', 'APP-21', 'ECO-22']",Deliver Malicious App via Authorized App Store,malicious applications are a common attack vector used by adversaries to gain a presence on mobile devices  mobile devices often are configured to allow application installation only from an authorized app store  e_g_  google play store or apple app store   an adversary may seek to place a malicious application in an authorized app store  enabling the application to be installed onto targeted devices_  app stores typically require developer registration and use vetting techniques to identify malicious applications  adversaries may use these techniques against app store defenses      download new code at     obfuscated files or   adversaries may also seek to evade vetting by placing code in a malicious application to detect whether it is running in an app analysis environment and  if so  avoid performing malicious actions while under analysis       adversaries may also use fake identities  payment cards  etc_  to create developer accounts to publish malicious applications to app stores    adversaries may also use control of a target's google account to use the google play store's remote installation capability to install apps onto the android devices associated with the google account     only applications that are available for download through the google play store can be remotely installed using this technique_ 
attack-pattern--d9e88203-2b5d-405f-a406-2933b1e3d7e4,['mobile-attack'],"['T1471', 'APP-28']",Data Encrypted for Impact,an adversary may encrypt files stored on a mobile device to prevent the user from accessing them  this may be done in order to extract monetary compensation from a victim in exchange for decryption or a decryption key  ransomware  or to render data permanently inaccessible in cases where the key is not saved or transmitted 
attack-pattern--dc01774a-d1c1-45fb-b506-0a5d1d6593d9,['mobile-attack'],"['T1629.001', 'APP-22']",Prevent Application Removal,adversaries may abuse the android device administration api to prevent the user from uninstalling a target application  in earlier versions of android  device administrator applications needed their administration capabilities explicitly deactivated by the user before the application could be uninstalled  this was later updated so the user could deactivate and uninstall the administrator application in one step_  adversaries may also abuse the device accessibility apis to prevent removal  this set of apis allows the application to perform certain actions on behalf of the user and programmatically determine what is being shown on the screen  the malicious application could monitor the device screen for certain modals  e_g_  the confirmation modal to uninstall an application  and inject screen input or a back button tap to close the modal 
attack-pattern--dd818ea5-adf5-41c7-93b5-f3b839a219fb,['mobile-attack'],['T1421'],System Network Connections Discovery,adversaries may attempt to get a listing of network connections to or from the compromised device they are currently accessing or from remote systems by querying for information over the network       this is typically accomplished by utilizing device apis to collect information about nearby networks  such as wi fi  bluetooth  and cellular tower connections  on android  this can be done by querying the respective apis          wifiinfo  for information about the current wi fi connection  as well as nearby wi fi networks  querying the  wifiinfo  api requires the application to hold the  access_fine_location  permission       bluetoothadapter  for information about bluetooth devices  which also requires the application to hold several permissions granted by the user at runtime      for android versions prior to q  applications can use the  telephonymanager_getneighboringcellinfo    method  for q and later  applications can use the  telephonymanager_getallcellinfo    method  both methods require the application hold the  access_fine_location  permission 
attack-pattern--dfe29258-ce59-421c-9dee-e85cb9fa90cd,['mobile-attack'],['T1461'],Lockscreen Bypass,an adversary with physical access to a mobile device may seek to bypass the device s lockscreen  several methods exist to accomplish this  including     biometric spoofing  if biometric authentication is used  an adversary could attempt to spoof a mobile device s biometric authentication mechanism  both ios and android partly mitigate this attack by requiring the device s passcode rather than biometrics to unlock the device after every device restart  and after a set or random amount of time_   unlock code bypass  an adversaries could attempt to brute force or otherwise guess the lockscreen passcode  typically a pin or password   including physically observing   shoulder surfing   the device owner s use of the lockscreen passcode  mobile os vendors partly mitigate this by implementing incremental backoff timers after a set number of failed unlock attempts  as well as a configurable full device wipe after several failed unlock attempts_   vulnerability exploit  techniques have been periodically demonstrated that exploit mobile devices to bypass the lockscreen  the vulnerabilities are generally patched by the device or os vendor once disclosed_
attack-pattern--e083305c-49e7-4c87-aae8-9689213bffbe,['mobile-attack'],['T1605'],Command-Line Interface,adversaries may use built in command line interfaces to interact with the device and execute commands  android provides a bash shell that can be interacted with over the android debug bridge  adb  or programmatically using java s  runtime  package  on ios  adversaries can interact with the underlying runtime shell if the device has been jailbroken_  if the device has been rooted or jailbroken  adversaries may locate and invoke a superuser binary to elevate their privileges and interact with the system as the root user  this dangerous level of permissions allows the adversary to run special commands and modify protected system files 
attack-pattern--e0b9ecb8-a7d1-43c7-aa30-8e19c6a92c86,['mobile-attack'],"['T1636.003', 'APP-13']",Contact List,adversaries may utilize standard operating system apis to gather contact list data  on android  this can be accomplished using the contacts content provider  on ios  this can be accomplished using the  contacts  framework       if the device has been jailbroken or rooted  an adversary may be able to access the  contact  without the user s knowledge or approval 
attack-pattern--e1c912a9-e305-434b-9172-8a6ce3ec9c4a,['mobile-attack'],"['T1533', 'STA-41']",Data from Local System,adversaries may search local system sources  such as file systems or local databases  to find files of interest and sensitive data prior to exfiltration        access to local system data  which includes information stored by the operating system  often requires escalated privileges  examples of local system data include authentication tokens  the device keyboard cache  wi fi passwords  and photos  on android  adversaries may also attempt to access files from external storage which may require additional storage related permissions 
attack-pattern--e2c2249a-eb82-4614-8dd4-9c514dde65e2,['mobile-attack'],['T1640'],Account Access Removal,adversaries may interrupt availability of system and network resources by inhibiting access to accounts utilized by legitimate users  accounts may be deleted  locked  or manipulated  ex  credentials changed  to remove access to accounts 
attack-pattern--e2ea7f6b-8d4f-49c3-819d-660530d12b77,['mobile-attack'],"['T1426', 'APP-12']",System Information Discovery,adversaries may attempt to get detailed information about a device s operating system and hardware  including versions  patches  and architecture  adversaries may use the information from  system information  during automated discovery to shape follow on behaviors  including whether or not to fully infects the target and or attempts specific actions       on android  much of this information is programmatically accessible to applications through the  android_os_build  class   ios is much more restrictive with what information is visible to applications  typically  applications will only be able to query the device model and which version of ios it is running 
attack-pattern--e30cc912-7ea1-4683-9219-543b86cbdec9,pre-attack,['T1442'],Fake Developer Accounts,
attack-pattern--e399430e-30b7-48c5-b70a-f44dc8c175cb,['mobile-attack'],['T1510'],Clipboard Modification,adversaries may abuse clipboard functionality to intercept and replace information in the android device clipboard_ citation  eset clipboard modification february       citation  welivesecurity clipboard modification february       citation  syracuse clipboard modification       malicious applications may monitor the clipboard activity through the clipboardmanager_onprimaryclipchangedlistener interface on android to determine when the clipboard contents have changed_ citation  dr_webb clipboard modification origin  august       citation  dr_webb clipboard modification origin august       listening to clipboard activity  reading the clipboard contents  and modifying the clipboard contents requires no explicit application permissions and can be performed by applications running in the background  however  this behavior has changed with the release of android   _ citation  android    privacy changes   adversaries may use  clipboard  to replace text prior to being pasted  for example  replacing a copied bitcoin wallet address with a wallet address that is under adversarial control_   clipboard  had been seen within the android clipper_c trojan  this sample had been detected by eset in an application distributed through the google play store targeting cryptocurrency wallet numbers_ citation  eset clipboard modification february      
attack-pattern--e3b936a4-6321-4172-9114-038a866362ec,['mobile-attack'],['T1532'],Archive Collected Data,adversaries may compress and or encrypt data that is collected prior to exfiltration  compressing data can help to obfuscate its contents and minimize use of network resources  encryption can be used to hide information that is being exfiltrated from detection or make exfiltration less conspicuous upon inspection by a defender       both compression and encryption are done prior to exfiltration  and can be performed using a utility  programming library  or custom algorithm 
attack-pattern--e422b6fa-4739-46b9-992e-82f1b350c780,['mobile-attack'],['T1627.001'],Geofencing,adversaries may use a device s geographical location to limit certain malicious behaviors  for example  malware operators may limit the distribution of a second stage payload to certain geographic regions_ citation  lookout esurv    is accomplished by persuading the user to grant the application permission to access location services  the application can then collect  process  and exfiltrate the device s location to perform location based actions  such as ceasing malicious behavior or showing region specific advertisements    one method to accomplish  on android is to use the built in geofencing api to automatically trigger certain behaviors when the device enters or exits a specified radius around a geographical location  similar to  other  methods  this requires that the user has granted the  access_fine_location  and  access_background_location  permissions  the latter is only required if the application targets android     api level     or higher  however  android    introduced additional permission controls that may restrict background location collection based on user permission choices at runtime  these additional controls include  allow only while using the app   which will effectively prohibit background location collection     similarly  on ios  developers can use built in apis to setup and execute geofencing  depending on the use case  the app will either need to call  requestwheninuseauthorization    or  requestalwaysauthorization     depending on when access to the location services is required  similar to android  users also have the option to limit when the application can access the device s location  including one time use and only when the application is running in the foreground      can be used to prevent exposure of capabilities in environments that are not intended to be compromised or operated within  for example  location data could be used to limit malware spread and or capabilities  which could also potentially evade application analysis environments  ex  malware analysis outside of the target geographic area   other malicious usages could include showing language specific input prompts and or advertisements 
attack-pattern--e4c347e9-fb91-4bc5-83b8-391e389131e2,['mobile-attack'],['T1507'],Network Information Discovery,adversaries may use device sensors to collect information about nearby networks  such as wi fi and bluetooth 
attack-pattern--e8b4e1ec-8e3b-484c-9038-4459b1ed8060,['mobile-attack'],['T1412'],Capture SMS Messages,a malicious application could capture sensitive data sent via sms  including authentication credentials  sms is frequently used to transmit codes used for multi factor authentication_  on android  a malicious application must request and obtain permission  either at app install time or run time  in order to receive sms messages  alternatively  a malicious application could attempt to perform an operating system privilege escalation attack to bypass the permission requirement_  on ios  applications cannot access sms messages in normal operation  so an adversary would need to attempt to perform an operating system privilege escalation attack to potentially be able to access sms messages 
attack-pattern--eb6cf439-1bcb-4d10-bc68-1eed844ed7b3,['mobile-attack'],['T1642'],Endpoint Denial of Service,adversaries may perform endpoint denial of service  dos  attacks to degrade or block the availability of services to users_  on android versions prior to    apps can abuse device administrator access to reset the device lock passcode  preventing the user from unlocking the device  after android    only device or profile owners  e_g  mdms  can reset the device s passcode_ citation  android resetpassword   on ios devices  this technique does not work because mobile device management servers can only remove the screen lock passcode  they cannot set a new passcode  however  on jailbroken devices  malware has been discovered that can lock the user out of the device 
attack-pattern--ec4c4baa-026f-43e8-8f56-58c36f3162dd,['mobile-attack'],['T1644'],Out of Band Data,adversaries may communicate with compromised devices using out of band data streams  this could be done for a variety of reasons  including evading network traffic monitoring  as a backup method of command and control  or for data exfiltration if the device is not connected to any internet providing networks  i_e  cellular or wi fi   several out of band data streams exist  such as sms messages  nfc  and bluetooth       on android  applications can read push notifications to capture content from sms messages  or other out of band data streams  this requires that the user manually grant notification access to the application via the settings menu  however  the application could launch an intent to take the user directly there       on ios  there is no way to programmatically read push notifications 
attack-pattern--ed2c05a1-4f81-4d97-9e1b-aff01c34ae84,['mobile-attack'],['T1521'],Encrypted Channel,adversaries may explicitly employ a known encryption algorithm to conceal command and control traffic rather than relying on any inherent protections provided by a communication protocol  despite the use of a secure algorithm  these implementations may be vulnerable to reverse engineering if necessary secret keys are encoded and or generated within malware samples configuration files 
attack-pattern--ef771e03-e080-43b4-a619-ac6f84899884,['mobile-attack'],"['T1405', 'APP-27']",Exploit TEE Vulnerability,a malicious app or other attack vector could be used to exploit vulnerabilities in code running within the trusted execution environment  tee    the adversary could then obtain privileges held by the tee potentially including the ability to access cryptographic keys or other sensitive data   escalated operating system privileges may be first required in order to have the ability to attack the tee   if not  privileges within the tee can potentially be used to exploit the operating system  
