id,name,description,detects
T1569.001,launchctl,program launch use man input maco start line trojan take load sofaci komplex interfac code launchctl subcommand support tool techniqu adversari manag command t1543 launchag abus attack librari daemon agent script http launchd servic org bin framework mitr,program locat launch file launchdaemon line construct share monitor disk root folder point plist code launchctl tmp system user techniqu connect command t1543 path launchag abus librari attack daemon agent http servic network org execut mitr
T1584.005,botnet,build use hire dispos task dridex instruct norton exist booter mitr scale form system phish bot techniqu ddos activ follow adversari denial compromis t1566 c2 control attack stresser oct http botnet parti servic purchas network dell server org takeov rent target,
T1059.008,network devic cli,payload build avoid t1021 oper consol level use ssh interpret softwar task line log load traffic order intercept mean paramet system user permiss administr connect techniqu devic adversari cli command function data startup inform chang evolut configur abus attack featur set script telnet knock http detect network org secur flow view mitr,consol use know interpret softwar part process time assur histori review run assist devic version command chang copi configur integr comparison vendor memori network
T1552.003,bash histori,program bash locat keep file line log way bashhistori code credenti track usernam paramet histori system user type flush adversari password compromis util command da abus search store look,histori cat user read monitor activ command util bashhistori help code access
T1562.010,attack downgrad,t1562 use t1059 tl interpret mandiant exampl protocol log middl updat record ransomwar block system support techniqu byol content version attempt adversari attdefpslog command control abus featur attack script intent sbl http powershel defens secur org network t1557 downgrad mitr,show environ name technolog use variabl exampl log owner updat process monitor field imag ex code invpsattack enginevers system support user window run activ attempt version data command inform control abus featur id attack eid powershel secur downgrad event
T1559.003,servic xpc,privileg xpc cvmserver develop level blueprint input task dev t1068 protocol vuln process definit mitr design root escal applic code order separ conduct stabil creatingxpcservic pass handl tool handler run paramet connect client exploit techniqu content adversari messag abus attack send daemon serf api http communic parti servic nsxpcconnect network helper valid sanit execut org appl,privileg xpc user process monitor versprit servic applic vpn
T1497,virtual evas sandbox,payload avoid environ evas sysintern use analysi artifact t1497 method check victim virtual monitor shape presenc help code loop mean machin core pirpi juli tool system result techniqu associ user sleep activ follow adversari function sandbox awar timer wireshark chang inform attack search behavior base discoveri http unit vme malwar org secur mitr,avoid environ step oper analysi part process virtual monitor movement varieti view time action period mean system form user techniqu argument call activ adversari identif data sandbox command aid chain inform behavior base api discoveri isol implement detect event
T1102,servic web,nois cover offer use level protect tl analysi websit act ssl encrypt exist infrastructur googl likelihood mean system host web back mechan adversari amount compromis resili data twitter add c2 chang hide relay discoveri provid binari medium servic network end malwar,use inspect correl anomali file protocol line process monitor traffic structur packet host associ syntax argument connect follow data command send communic pattern network execut flow
T1552.001,file credenti,environ use srd dump file polici need share contain log gpp individu extract op code credenti cg container machin paramet specter system user techniqu window account hildegard deploy adversari group password case content sourc command storag control configur copi attack search backup docker daemon prefer unit http read t1003 store binari cloud servic org malwar domain mitr,pwd login use know word file exampl share process monitor express credenti system techniqu argument account adversari password command access inform attack search t1078 http place store org mitr
T1568.003,calcul,channel moran return t1568 valu calcul panda use rapid7g20espionag filter traffic dns number address techniqu adversari port command meyer c2 control ip attack octet egress http implement respons bypass org 003 mitr,use inspect correl anomali file protocol line process traffic monitor structur packet associ syntax argument connect follow command flow pattern execut
T1218.005,mshta,payload javascript getobject leverag webserv vbscript browser solut airbus use technolog context analysi internet file wikipedia hta exampl threat part inlin html mshta cylanc msdn code applic type window model explor storm account kovter adversari compromis util fireey april url control trust abus attack set script microsoft http proxi exe bypass secur execut dust,environ use file hta line process monitor mshta purpos histori invoc host argument connect activ command origin script send exe network execut look
T1547.015,login item,environ checkpoint finder mac email schroeder persist escal credenti com chat gain run call adversari add path configur attack set api servic event mitr music leverag develop analysi tell backgrounditem remov system user manag librari script prefer ae org malwar prompt smloginitemseten appl privileg t1106 dictionari elc launch use t1059 languag item share log folder code objse osx command url dok hide control btm execut framework backgroundtaskmanagementag login file maco properti backdoor launchservic process victim hex applic document support techniqu connect applescript version startup http launchd list end server,environ music sentinelon backgroundtaskmanagementag locat audit login protect use file maco start email item share backgrounditem process monitor block applic code com chat system support user run administr connect gui objse startup add organ configur librari set behavior prefer list btm network appl
T1608,stage capabl,t1588 link locat ocean skimmer upload novemb ssl t1189 traffic spearphish number site adversari instal attack t1105 redirect behavior cloud servic netskop transfer mitr cert develop offer t1573 protocol octob infrastructur ingr web user phish compromis stag acquir librarian t1584 t1071 provis purchas org malwar certif platform pastebin use encrypt water gcp conduct github malwarebyt gallagh command control scanbox lotus network resourc paa capabl oper stage tl t1583 hole victim t1587 applic volex ex cryptographi tool support techniqu post aid access http drive limit rent septemb target,scan stage internet infrastructur focus lifecycl effort tool web content activ adversari post compromis stag access visibl organ behavior place pattern detect malwar certif capabl target
T1608.005,link target,link upload typosquat email credenti order gain spearphish engin divulg client site adversari t1566 harvest advantag attack redirect past servic cloud 003 netskop mitr avoid octob html infrastructur point help system user web phish librarian script provid place download purchas org malwar app domain platform side acquisit t1608 use t1059 t1598 gcp host malwarebyt content account inform url copi resourc execut javascript page pay browser refer login level homoglyph t1583 block ex clone effort techniqu intez access t1204 organ text http septemb target,scan link internet t1598 infrastructur mitr focus lifecycl effort web techniqu content activ adversari t1566 stag visibl t1204 organ attack behavior http place pattern detect org 003 phase target
T1104,stage channel,channel callback t1008 stage upload file rat instruct updat infrastructur fallback block point condit tool host system techniqu call case adversari function command access path inform shell control featur attack http communic detect org server capabl loader mitr,send host connect process communic monitor network data flow
T1480,execut guardrail,payload environ name valu evas use campaign damag t1497 file share check virtual mitr guardrail action condit dec system techniqu address devic match adversari compromis fireey sandbox collater exposur suppli ip attack ad base outlook http network directori org domain execut capabl target,use process varieti monitor victim time busi tactic guardrail target period form system argument relationship command aid inform ta0007 attack discoveri http implement detect org mitr
T1619,cloud storag object discoveri,offer use file exampl blob infrastructur t1083 shape listobjectsv2 request host techniqu user content follow adversari access storag inform attack behavior api discoveri http provid t1580 list store cloud servic org directori object aw mitr,privileg environ oper use exfiltr collect file part log enumer view escal system permiss queri user techniqu call activ attempt adversari sourc data access storag chain inform indic set behavior base api discoveri provid isol cloud servic network object event
T1606.001,cooki web,environ valu session use protect internet mac januari key forg solarwind interfac pas authent applic volex order cooki crypto document intercept t1550 gain host web user techniqu tool factor mechan adversari password seed t1552 access generat attack behavior unit http premis cloud servic bypass org server resourc t1539 mitr,session locat websit usag key forg monitor authent applic cooki system user web techniqu account activ match password t1552 access configur attack base http cloud servic logon org resourc mitr
T1134.001,imperson theft,privileg session use context duplic setthreadtoken exampl log process ex code duplicatetoken imperson system user call adversari access impersonateloggedonus control bypass logon secur want network thread token target,analyst audit use setthreadtoken line log detail monitor ex default duplicatetoken manipul window user argument administr activ command impersonateloggedonus behavior microsoft api look
T1567.001,exfiltr repositori code,channel cover level protect exfiltr repositori ex code com host github adversari amount data command access control api http servic network,channel use exfiltr inspect correl anomali file repositori protocol line process monitor traffic structur packet code associ syntax argument connect follow data command access control communic pattern network execut flow
T1205.001,port knock,custom program leverag socket use firewal signal method softwar trigger persist seri cd00r packet listen conduct mean system host techniqu connect question attempt adversari port libpcap command control hide knock librari send sequenc base hartrel observ communic malwar server,construct protocol send host associ connect devic monitor follow traffic pattern network data packet flow hardwar
T1583.006,servic web,nois oper offer use stage exfiltr websit varieti regist lifecycl googl target web techniqu adversari t1102 t1567 command twitter control hide abus attack base http servic org mitr,leverag stage exfiltr softwar infrastructur mitr focus lifecycl ex dec effort web associ techniqu activ adversari t1102 t1567 command visibl organ control attack behavior threatconnect http place servic detect org look target
T1528,access token applic,environ link lifetim line trend amnesti sept varieti interfac escal term aug credenti container gain engin run spearphish theft author storm case call adversari t1566 micro function attack api desir kubernet cloud servic mitr leverag make softwar issu exampl protocol saa remot way system phish user permiss compromis data acquir registr ad powershel org app oauth june flow portal platform privileg august use grant contain ide design studio code t1550 action mean request account ident command featur auth0 microsoft rest pawn resourc framework token behalf construct process lead one applic techniqu access entri send base sequenc refresh http parti server limit target,privileg leverag analyst audit use filter risk polici casb exampl log trigger varieti monitor instanc field escal purpos role hunt report action conduct criterion admin tool request meet permiss administr user number result display activ ident broker alert access creation set send provid store cloud sever secur app oauth resourc modif platform mi
T1598.002,attach,return fill reconnaiss use recipi file sopho websit scenario lure email pose victim mitr busi attach individu ex credenti t1585 effort spearphish engin compani techniqu github request phisheri associ account industri attempt adversari trick compromis t1594 sourc multipl craft inform messag attack text send search http t1586 reason org domain t1593 target,dkim use inspect analysi correl filter anomali file email protocol line process monitor traffic structur help packet header associ syntax argument connect account activ follow data spf command messag spoof sender base microsoft acsc communic pattern network execut flow
T1098.001,cloud credenti,privileg environ custom iam iaa login modul use ssh createkeypair exampl line usag key way infrastructur victim varieti interfac gcloud princip lab instanc escal applic code credenti gcp target importkeypair gain request permiss techniqu createaccesskey account adversari password compromis addit command rhino access add guidanc control death attack ad api t1078 http az scene powershel cloud servic org secur video aw portal import mitr,use ssh usag log key monitor princip root applic code gcp user createaccesskey account activ command access add chang api cloud servic aw modif import
T1204,execut user,payload link scam get t1534 use file method t1219 softwar websit exampl share deliveri tech intrus desktop click victim center interact code order document action gain engin user form phish techniqu spearphish hop system activ follow adversari vish call t1566 support access t1204 control attack spoof behavior number http place combin telephon download subject org directori malwar phase execut toll mitr,channel pdf campaign artifact t1140 virus start line traffic interact packet decod order gain dlls activ adversari attack exe msi pattern servic event mitr payload msiexec exfiltr anomali comput instanc imag user web phish argument compress reach attribut data messag powershel download org scf sens use inspect correl endpoint hta contain log exist monitor gcp action detin invoc command inform control deobfusc network zip execut audit word internet file process ex applic document rundll associ techniqu connect access regsvr32 base docker destin http parti
T1491.001,defac,blockbust goal use websit part replac desktop intrus complianc presenc wallpap imag order intimid system form user techniqu attempt adversari organ t1491 messag attack defac integr http caus discomfort place novetta org pressur malwar modif mitr,use inspect correl anomali file artifact websit protocol line log process monitor traffic structur packet applic intimid system user associ syntax argument connect content attempt follow command chang organ messag defac pattern parti execut flow
T1564.002,hide user,registri show ishidden cert valu login use gdm winlogon file userid method maco softwar ubuntu gset exampl line sudo anchor gnome folder nt presenc plist code pirrit ex screen dscl com system support user osx administr associ window currentvers account ta18 linux adversari display manag attribut util command home chflag chang hide hklm librari 074a set specialaccount microsoft prefer manger greeter hide500us list userlist distribut cybereason logon want org june loginwindow also appl,registri valu login make mask use winlogon file userid maco softwar key process monitor nt presenc plist code pirrit action screen usernam com user osx window currentvers argument account data command chang hide hklm librari id set specialaccount microsoft prefer hide500us userlist cybereason loginwindow modif appl
T1134.003,imperson token,privileg return session make use setthreadtoken log code usernam imperson system user adversari password function access logonus control bypass logon thread token,analyst audit use examin analysi correl endpoint artifact setthreadtoken line log runa process monitor detail default manipul associ user run administr argument call window activ command logonus behavior microsoft api network look
T1552.006,group polici prefer,use modul get gpppassword dir file polici share key gpp sysvol code credenti obscuresecur mean metasploit tool user window administr exploit account attempt adversari group password post follow command control decrypt xml set script microsoft prefer ae store gpprefdecrypt domain view,search gpp argument control monitor attempt sysvol command file access data domain xml
T1196,panel control item,payload cpl program dll nov link use campaign stage file item eas line part alto load comput interfac click regist attach extens applic palo reaver dec window user techniqu t1193 panel call adversari util function command trendmicro control jan librari attack set api http whitelist export exe cplapplet bypass malwar org menu execut view mitr,
T1048.002,protocol exfiltr c2,channel locat use tl ssl protocol key encrypt algorithm process pair cryptographi exchang entiti mechan adversari data command decrypt control http communic network end server,channel use inspect correl anomali file protocol line process monitor traffic structur packet host associ syntax argument connect follow data command control send isol communic pattern network execut flow view
T1087.004,cloud account,name iam project use get team domain polici saa msolrolememb interfac gcloud authent role googl applic code find gcp prefix tool support user permiss administr github account attempt adversari group hill offic cli command access path servi organ configur ad microsoft api provid az raindanc powershel list cloud servic resourc aw cmdlet,environ oper use part log monitor movement view extent action system techniqu call account activ adversari data inform chain behavior base api discoveri isol cloud network event
T1057,process discoveri,cmd environ t1106 s0057 use get t1059 output createtoolhelp32snapshot softwar mac process proc detail shape extract applic code target action system gain run techniqu window call linux attempt adversari follow util command inform tasklist attack behavior api discoveri http powershel network org s0106 t1057 mitr,system run api argument process call monitor attempt command inform action
T1562.003,log histori command,environ savenoth start txt bashhistori default type run window call adversari cli path configur attack set space ignorespac forens mitr leverag keep variabl historysavestyl histfil exampl point size system user psreadlineopt flush linux compromis chang abus psreadlin histcontrol powershel org ignoredup also cover modul use t1059 interpret log exist histfiles code histori devic write command home historysavepath inform hide microsoft network leav session audit consolehosthistori file maco retrac respect track techniqu appdata trace turn caus http export stop directori,environ clue session savenoth use radius historysavestyl correl file inconsist histfil line check log process monitor histfiles bashhistori code histori user psreadlineopt argument lack devic cli command historysavepath path chang aaa behavior set histcontrol powershel taca network modif
T1053.004,launchd,environ demand launch use level context file launchdaemon method maco task properti mac usag log load persist process detail root point code plist find report paramet system run techniqu permiss user account recur adversari startup abus librari daemon agent basi launchd list servic malwar execut appledoc schedul,
T1546.003,instrument subscript window manag event,privileg clock use filter file mandiant wmi exampl instrument log subscript trend trigger persist wall comput process wmiprvs time extens code system host window user content adversari manag mof fireey consum script microsoft provid uptim exe dell execut object capabl event,event sysintern use autorun t1059 wmievent wmi part log subscript persist wmiprvs process filtertoconsumerbind monitor regist eventfiltertoconsumerbind technet code hunt tool host result techniqu argument window system eventfilt command chang entri attack creation id microsoft http provid powershel org eventconsum execut cmdlet mitr
T1596.004,cdns,scan reconnaiss login use resourc protect region websit domain deliveri threat t1583 cdns array t1189 infrastructur victim actor mitr ex t1595 tool host form techniqu content mechan adversari compromis balanc data lookup harvest misconfigur sourc inform acquir organ digitalshadow access attack search base requestor opportun t1584 http drive network org server cdn portal t1593 target,
T1497.002,check base activ user,payload avoid environ evas nov browser mous use analysi frequenc artifact t1497 file method check desktop sofaci victim virtual click movement shape interact presenc macro code imag document machin core histori host user result techniqu speed number system activ follow adversari function sandbox awar home april chang inform jan cach attack search behavior base discoveri http unit vme malwar org directori bookmark mitr,avoid environ step oper analysi part check process virtual monitor movement varieti view time action period mean system form user argument call activ adversari identif data sandbox command aid chain inform behavior base api discoveri isol implement detect event
T1141,input prompt,privileg program t1086 context use languag task need usag ex credenti t1088 mackeep logrhythm remov system type user techniqu number osx applescript phish account suit enigma adversari function access keydnap instal control jan trust attack t1155 http oct powershel bypass org reason malwar prompt mitr,
T1585.003,cloud account,leverag acquisit t1608 oper onedr use exfiltr upload email t1583 infrastructur regist target t1585 bucket dropbox tool techniqu account adversari t1567 storag c2 sophist attack http provid cloud servic org 003 server secur serverless capabl mitr,
T1072,tool softwar deploy,environ altiri use endpoint softwar remot log sccm monitor purpos applic code credenti action gain system permiss administr deploy suit account adversari hb access inform instal configur enterpris drive parti network effect domain execut,environ audit login correl file softwar task stand usag log process tree monitor time applic board admin system type result review client deploy activ account data function enterpris script binari parti push execut event
T1041,exfiltr c2 channel,protocol channel communic adversari use exfiltr data command control,channel pdf use exfiltr inspect correl anomali file protocol line process docx monitor traffic structur packet host associ syntax argument connect jpg follow data command control send isol communic pattern network execut flow view
T1134.004,spoof pid parent,privileg t1106 basic nov selectmypar use context t1059 run analysi countercept part exampl parent spearphish xpnsec way process uac ppid monitor createprocess child mitr explor block attach ctd macro code lsass rundll32 document dec paramet system support window user request svchost techniqu call account relationship mechan adversari administr identifi t1566 function didiersteven t1218 access control abus featur spoof attack microsoft api http powershel exe defens org consent offic token target,event name flag use analysi inconsist etw task countercept construct line creator log parent updat process uac child ppid monitor createprocess block field ex rundll32 document eventhead createprocessa dec paramet updateprocthreadattribut system explor user window processid ataware3 relationship call baselin mechan activ manag attribut util data command startup parentprocessid inform trace abus creation spoof behavior id microsoft api 0x8xxx powershel exe defens store secuirtyinbit elev offic target
T1591,inform victim org,name reconnaiss broadvoic oper use resourc websit depart t1598 key way victim varieti detail edgar mitr busi role ex t1585 divis form phish techniqu relationship account employe adversari threatpost compromis t1594 t1566 t1199 data access inform organ trust attack search set opportun http elicit respons leak sec medium t1586 org domain t1593 target,
T1060,registri key run folder startup,custom locat context start masquerad userinit persist disk evil default usernam apr explor run window adversari add path hklm configur attack set depend servic menu mitr registri bootexecut winlogon hkeylocalmachin softwar exampl comput autocheck system user permiss currentvers hkeycurrentus follow manag programdata reboot place logon malwar reg org subkey use runservicesonc polici item log folder nt code action runservic account control microsoft t1036 program valu dll session vista refer level file key load process currentcontrolset temp boot runonceex tool associ techniqu well autochk startup access shell entri integr caus http runonc list,
T1606,forg credenti web,environ custom valu session t1528 use protect internet mac januari key forg pas authent applic ex credenti cooki order t1550 intercept crypto gain host web user techniqu github adf factor mechan adversari password seed t1552 access generat guidanc attack behavior unit http premis t1539 cloud servic bypass org server resourc aw materi token mitr,environ custom session locat login use domain websit email monitor authent applic credenti system user well account activ match access guidanc configur trust creation base premis cloud servic logon resourc event token saml sygnia
T1621,generat request factor authent,globe login mfa phone grant notif process authent busi duo credenti order target sm gain request user techniqu 2fa annoy lack bombard account factor attempt adversari mechan case call fatigu activ cimpanu entiti access generat possess control abus attack messag send microsoft t1078 http respons bypass servic portswigg org secur push okta govern mitr,volum locat login mfa failur log monitor repeat applic credenti request user 2fa account devic attempt mechan compromis sourc mismatch prompt event
T1554,client compromis softwar binari,leverag browser make use ssh file ftp softwar task email exampl backdoor applic code system type user web support client host adversari sourc access copi binari servic server modif target,environ cycl delet know correl file softwar sign check patch monitor system client metadata access chang signatur binari valid certif
T1059.001,powershel,environ powersploit poshc2 offens test dll s0363 use internet sixdub languag softwar start touch psattack exampl line comput interfac process disk powerpick technet code s0194 action dec assembl apr system tool window number run administr permiss github autom adversari manag cli command inform psfromcsharp jan abus attack script base empir microsoft discoveri http powershel exe download memori org framework execut cmdlet s0378 mitr,environ name locat cycl hostnam artifact start sheet line patch archaeolog gain run window activ adversari fireey function add attack set increas event mitr registri sixdub way invpsattack cheat assembl enginevers system supplement potenti manag data chang abus id script intent eid powershel org malwar platform t1562 use polici log monitor time code action invoc administr autom command jan featur execut capabl downgrad session dll file load process detail powerpick field fidel dec captur associ techniqu version attempt access turn organ http end
T1023,modif shortcut,program link refer use indirect shortcut file masquerad way persist click process exist target mean system tool techniqu adversari startup path attack http t1036 org mitr,
T1546.001,file chang associ default,registri build program valu subkey use file hkeyclassesroot exampl check key fakeav txtfile trigger persist select txt point extens applic code print action default handler system type associ window administr user open content edit adversari util command access trendmicro chang shell entri troj microsoft oct list store assoc printto,registri subkey launch correl file softwar hkeyclassesroot key overrid fileext trigger persist process explor monitor extens applic code default type associ user argument unknown hkeycurrentus window content activ currentvers command chang entri configur microsoft prefer store execut
T1055.014,vdso,privileg ptrace refer protect context vdso method tabl share process interfac patch syscal code aug order system techniqu address backtrac call elf adversari map product function access inject librari attack flow base http space stub defens store memori org execut network detect resourc object secur t1055 mitr,auditd ptrace chokepoint method file natur usag load process monitor system artofmemoryforens mmap call linux follow amount data path inject librari creation rhel binari memori rootkit execut look event
T1026,communic,protocol restrict techniqu split communic use adversari bypass firewal alert data command threshold control,
T1071.002,file transfer protocol,transfer avoid environ use produc filter file ftp protocol victim traffic blend field applic packet header system associ client adversari data command layer control abus tftp detect network server,leverag use inspect tl correl anomali file ssl protocol line encrypt process traffic monitor structur packet associ syntax argument connect follow command flow pattern execut
T1122,object compon model,registri insert avoid refer oper use level instabl softwar persist interact work break code mean com system window model relationship adversari function chang microsoft compon place gdata detect object,
T1015,featur access,registri cmd wrp privileg program leverag vista launch login enhanc protect displayswitch file systemdir method need backdoor exampl protocol rdp log key press desktop take debugg replac way tilburi time shift code sethc screen system32 sit osk utilman system keyboard window user r2 techniqu display version adversari workaround t1076 command magnifi access fashion x64 advantag configur featur attack integr narrat http caus combin exe binari xp logon org rootkit server switcher resourc app atbrok wfp mitr,
T1212,credenti exploit access,privileg program use softwar exampl take kernel forg process authent escal technet code error credenti mean system gain user permiss exploit attempt adversari mechan access kerbero control advantag vulner ticket servic domain ms14 target,creation applic behavior script system tool crash caus exploit process command use compromis resourc credenti softwar interpret
T1546.014,emond,privileg name sentinelon launch magnusviri file launchdaemon maco start email exampl sbin emondcli take load trigger persist monitor authent root rule code plist queuedirectori action var apr com appl gain engin format techniqu type system user run content administr write adversari xorrior command startup emond t1543 etc path configur db attack librari send daemon jan abus http place binari servic org directori event mitr,privileg file check emondcli trigger persist process monitor rule code var gain argument content command emond etc db creation daemon event
T1102.003,way communic,channel nois return cover leverag offer use level protect tl output websit act ssl instruct encrypt exist googl likelihood mean system host web case mechan adversari amount compromis command twitter add c2 control hide send provid respons medium servic network,use inspect correl anomali file construct protocol line process monitor traffic structur packet host associ syntax connect argument follow data command send communic pattern network execut flow
T1590,network inform victim,scan name topolog reconnaiss oper use resourc collect websit t1598 dumpster t1583 way infrastructur victim varieti detail mitr whoi databas dns ex t1595 action form techniqu rang relationship t1199 adversari compromis regard data acquir access inform ip attack search set opportun t1584 trust http t1596 network org domain t1593 target,
T1210,remot servic exploit,privileg program valu ci goal use level 2017 know endpoint method risk softwar nvd t1068 rdp remot take kernel patch movement escal code error applic target cve smb state system gain t1046 techniqu web permiss exploit well result adversari post compromis 0176 access control advantag attack vulner discoveri http mysql servic network org secur server resourc mitr,payload applic common tool packet crash web caus exploit process traffic attempt firewal inspect artifact input look softwar
T1502,spoof pid parent,privileg t1106 nov t1086 selectmypar vba use context run analysi t1064 countercept part ta0004 exampl parent spearphish xpnsec way process uac ppid monitor createprocess child mitr explor block attach ctd macro code escal rundll32 tactic lsass document dec paramet system support window user request svchost techniqu call account relationship mechan adversari t1193 administr identifi function didiersteven access t1085 control abus featur spoof attack script microsoft api http powershel exe defens org consent offic token target,
T1142,keychain,vault keychain build login use know file wikipedia websit maco line way wifi code credenti default track user password adversari util command da access kerbero featur librari store servic logon network secur passphras certif note,
T1534,spearphish,t1056 payload environ leverag link login use campaign pyramid input start eye email part sea ft trend threat depart interfac victim process movement mitr time attach credenti likelihood spearphish gain user system phish techniqu captur fall account devic attempt adversari trick compromis site t1566 employe stag micro access inform control organ advantag trust attack send increas http incid own malwar org armi target,leverag solut use inspect journal analysi correl anomali file start email protocol line trend process traffic monitor structur help packet spearphish associ syntax argument connect phish follow data command micro organ copi gateway flow attack send base api integr premis communic pattern servic network secur execut
T1169,sudo,privileg sudoer file need line take process time user1 nopasswd code user run permiss osx edit password group adversari idea termin command etc advantag configur,
T1574.010,file servic weak permiss,event payload use level flaw file start part persist process time one code action system permiss window user techniqu run adversari function set binari servic directori bootup thread target,payload use file softwar replac updat process monitor action data organ creation behavior move binari servic directori execut modif schedul hash
T1547.001,registri key run folder startup,custom locat context start masquerad userinit persist disk evil default wow6432nod usernam explor run window adversari add path hklm configur attack set depend servic menu mitr registri bootexecut winlogon hkeylocalmachin softwar exampl comput system user permiss currentvers hkeycurrentus follow manag programdata reboot place logon malwar reg org subkey use runservicesonc polici item log folder nt code action runservic account control microsoft t1036 multistr program valu dll session vista refer level file key load process currentcontrolset temp boot hive runonceex tool associ techniqu well startup access shell entri integr caus http runonc list,registri program locat refer cycl autorun know correl softwar start line key persist process patch monitor folder technet tool system run window argument currentvers addit command startup add chang etc microsoft runonc eid list sysintern
T1199,relationship trust,le environ leverag deleg offer use grant exampl partner exist victim infrastructur mitr scrutini tenant order gain system permiss techniqu connect administr well relationship account hvac mechan adversari client compromis breach access cisa organ control abus trust enterpris attack base microsoft t1078 http provid rest resel parti cloud servic network secur org limit elev offic contractor,asset build privileg session cmdb deleg login nobelium use inspect correl anomali file vpn protocol line log comput victim process monitor traffic databas structur help packet action admin system entiti user associ syntax argument connect administr devic account follow manag breach command access inform organ configur trust behavior microsoft pattern logon secur execut detect network flow
T1136.003,cloud account,iam level use octob victim role chanc admin system tool support user account ident adversari access ad microsoft cloud servic o365 detect aw,creation assign log admin user administr account activ monitor cloud collect role know threshold usag
T1069.001,group,use net softwar maco exist localgroup s0039 help code find dscl system knowledg permiss user administr linux attempt adversari group util command inform attack set http list org mitr,log process monitor extract ex system associ permiss window argument call attempt group command set api eid list netlocalgroupenum
T1149,lcmain,name mach use method file mac persist way victim lcmain point code applic section header histori techniqu osx call cave addit path entri whitelist binari bypass malwar effect execut anyth flow,
T1593,websit domain,reconnaiss contract oper use securitytrail resourc hire websit t1598 victim mitr hack busi databas googl ex t1585 form host request techniqu t1133 phish account site adversari compromis t1566 sourc access inform attack search opportun reward googlehack http medium t1586 t1596 org servic domain exploitdb target,
T1098,manipul account,privileg grant polici life updat victim design escal role credenti durat order action manipul system permiss techniqu account activ adversari group compromis password access attack t1078 http bypass secur org domain modif mitr,flag ssh correl file grant log process monitor princip time applic exchang sshdconfig system knowledg permiss user argument account activ password compromis command authorizedkey add etc chang id set mailboxpermiss servic subject domain object modif event target
T1170,mshta,payload javascript getobject leverag webserv vbscript browser solut use technolog airbus context analysi internet wikipedia file hta exampl threat part inlin html mshta cylanc msdn extens code applic explor window model type storm account kovter adversari compromis util fireey april url trust abus attack set script microsoft http whitelist proxi exe bypass secur execut dust,
T1048,protocol exfiltr,channel locat use exfiltr net ftp softwar maco alto protocol encrypt s0039 dns code palo smb system tool web techniqu linux smtp adversari t1048 util data command storag control attack common oilrig http oct cloud servic network org server mitr,channel pdf use inspect correl anomali file protocol line process docx monitor traffic structur packet host associ syntax argument connect jpg follow data command control send isol communic pattern network execut flow view
T1547.006,extens kernel modul,demand kext wardl volatil trend persist interfac escal extens kextload type activ adversari lkm patrick function micro add deprec attack diamorphin mitr ta0003 mode develop reptil hardwar exampl ring authent break tactic system user t1014 linux lkms reboot driver id securelist signatur org secur favor appl privileg project ventir modul use grant piec kextunload polici need sign ta0004 log kernel code conduct phalanx2 github devic command hide featur legaci network idefens still program file maco backdoor load process overview boot skidmap root find rsac techniqu well guid sourc access base http rootkit auxkc,insert modinfo idefens packag program kextpocalyps develop modul use file wikipedia maco tabl rmmod trend kernel load profil process monitor overview skidmap boot modprob databas lib extens code order kextload var remov header appl system histori run user connect linux follow adversari version ko manag activ row sqlite micro command add chang configur db lkms kextpolici purv loadabl systempolicyconfigur list store pike download insmod rootkit execut network lsmod object target
T1056.002,input captur gui,privileg program launch context use t1059 phish languag task need usag line ex credenti mackeep logrhythm box remov system type gui user techniqu number osx applescript account suit dialog adversari enigma linux function command access keydnap t1548 instal control jan trust attack spoof shell script http oct compon powershel bypass org reason malwar prompt mitr,cycl file process patch monitor credenti action system captur run request administr argument dialog string attempt password function command spoof script intent prompt
T1097,ticket pas,privileg tgs step ptt adsecur tgts use level dump campbel method grant domain key pas authent movement credenti gentilkiwi system captur user techniqu tgt request host krbtgt account ntlm mechan password sharepoint access kerbero hash generat attack ad t1078 http ticket t1003 distribut servic org directori resourc silver mitr,
T1588.002,tool,psexec trial acquisit oper use s0029 team softwar beacon crack cobalt purpos ex buy target tool support entiti version adversari post compromis sourc commerci s0154 addit copi attack behavior http strike parti purchas malwar org execut licens procur mitr,payload use file softwar repositori cobalt time mitr compil focus lifecycl target dec effort tool associ case activ adversari post compromis data s0154 visibl inform organ configur featur attack behavior watermark http place strike detect malwar org phase hash
T1052.001,exfiltr usb,gap system usb air user hop devic attempt adversari exfiltr compromis network point data circumst,argument drive process devic monitor mount attempt medium exfiltr point data command file access storag letter
T1574.013,,payload environ callback t1106 dll peb use duplic tabl januari array graphic load way updat process trigger block fncopydata code ex find order state pointer run gui window techniqu user32 address call adversari product function ntqueryinformationprocess abus inject attack behavior writeprocessmemori messag api http kernelcallbackt rest memori org execut detect secur flow t1055 t1620 mitr,use januari monitor processbasicinform code circumst paramet type window techniqu call amount data function ntqueryinformationprocess inject writeprocessmemori behavior sequenc set api defens
T1597,search sourc,t1588 pay reconnaiss use resourc websit threat intellig t1598 subscript victim fee d3secutr mitr databas sell t1587 ex cybercrim form web techniqu t1133 account adversari cti sourc data access inform attack search opportun t1078 http dark servic purchas org blackmarket domain zdnet capabl t1593 also target,
