id,name,description,detects
T1586,account comprom,party dump develop engin knowledg mit network decid email trust cred twit advers forc inform phish util techn photo comprom org serv googl fil method purchas op reconnaiss rel us onlin ex target level t1566 person t1585 victim password conduc pot account attack vary sit profil t1598 breach,stag connect execut behavy mit pattern protocol plac advers lin )). claim med detect effort techn command org affy foc correl flow anoma fil act work assocy request syntax monit us lifecyc target t1566 inspect packet person vis argu access follow process structure account attack traff
T1569.001,launchctl,"cod mit launchd </ >, script framework maco lin advers support libr techn command org serv man launchctl program t1543 bin http abus us interfac launch daemon ag tak ]( input load subcommand attack start tool",execut connect cod network mit shar lin point libr tmp root techn command org serv fil path launchctl program t1543 monit http abus us system daemon launch ag disk fold plist ]( attack loc
T1584.005,botnet,party boot network mit task advers form del phish dispos takeov den control .( techn comprom org serv ddo purchas act norton http us instruct system ex target t1566 dridex botnet stresser scal c2 follow hir attack bot build rent,
T1059.008,network cli dev,feat connect paramet evolv network mit script task advers ord lin inform config chang ssh detect admin techn sec command org avoid funct flow knock set startup dev interceiv op http abus us system cli view level interpret mean consol cisco dat syn t1021 permit softw payload load log attack telnet build traff,network comparison integr mem config chang vert review assist command tim ass part hist io cop dev us run interpret cisco consol softw process vend
T1552.003,hist bash,flush paramet cod keep cred advers lin way track bash util command comprom fil hist stor program us abus system >. typ password da search log look bashh loc,help read cod monit us util command bashh hist cat act
T1562.010,attack downgrad,feat record crowdstrik mit network tl t1562 int script le protocol advers support t1059 sbl vert downgrad control attempt .( sec techn command org byol http us abus middl system bgh interpret cont block defens ransomw powershel upd exampl t1557 log attack,feat show id cod </ nam support inform own vert downgrad im control attempt sec command field technolog act environ monit window abus us eid ex system enginevert run dat powershel upd process exampl ev log attack
T1559.003,xpc serv,execut party connect develop paramet mess cod ap network mit blueprint sanit protocol cvmserver task advers ord t1068 sep vuln help definit .( root techn org serv )( commun appl esc dev handl request pass http us abus stabl daemon level run cli exploit privileg cont apply serf nsxpcconnection valid conduc design input process attack send xpc tool,monit process us .( vpn serv privileg xpc apply versprit
T1497,virt evas sandbox,virt sandbox artifact cod behavy mit result loop advers vme inform discovery shap chang help unit analys sysintern techn sec tim pirp org avoid funct bas method act check assocy sleep environ monit pres us http system july machin mean aw cor malw evas t1497 victim payload follow search attack tool,virt id sandbox behavy mov ap advers form inform discovery analys detect techn command tim part avoid bas isol act chain op cal environ monit us aid system view mean step dat argu period process ev vary impl
T1102,web serv,nois encrypt network hid tl ssl twit mech advers off discovery chang med analys websit protect amount web comprom end googl serv act bin us system level provid mean cov dat malw ad resy c2 relay host lik infrastruct,execut connect network pattern protocol lin command fil correl flow anoma commun syntax assocy monit us inspect dat packet argu follow process structure host send traff
T1552.001,cred fil,dump paramet nee read cod mit shar srd cred advers policy cas config unit control techn contain group pref command org fil serv sourc stor extract cop t1003 deploy dock gpp op bin window http us cloud environ hildegard system daemon machin cont malw password search backup attack account log spect domain,express mit know shar cred plac advers inform t1078 techn command org fil word stor login monit us system pwd argu password access process exampl search account attack
T1568.003,calc,mit respons advers return octet 003 bypass port filt control techn calc command org )( valu pand http address ip us channel t1568 egress mor c2 dns attack numb impl traff,execut connect pattern protocol lin )). command fil correl flow anoma syntax assocy monit us inspect packet argu follow process structure traff
T1218.005,mshta,"proxy execut dust cod can msdn context hta microsoft lev trust script getobject advers april storm kovt webserv bypass analys threat control util sec cyl comprom fil part internet technolog javascrib set inlin html url expl window ("""" http abus us ex vbscript typ wikiped apply ("" model airb payload exampl mshta account attack brows solv",execut connect network hta script lin command fil hist act environ monit us ex argu origin process invoc mshta purpos look host send
T1547.015,item login,property item shar lev framework smloginitemsetenabled advers mus vert objs techn prompt startup login cal us privileg dict victim list log ev develop osx mit launchd </ email checkpoint persist support t1059 com control command remov org path appl tel set ae esc docu http backgrounditem launch malw ad execut hex cod ap cred script config analys libr pref end fil man serv dok backgroundtaskm apply find send langu connect backdo hid schroeder mac maco chat applescrib btm )( url environ system t1106 fold gain process attack,connect cod item behavy network shar email maco support mus chat config gui com admin protect libr pref org fil btm appl set check startup login environ monit us system backgrounditem run backgroundtaskm apply block process sentinelon list audit ad start loc
T1608,stag cap,stag behavy octob novemb advers gallagh gcp ingr techn skim us platform ex target provid post victim cert oc proofpoint develop mit tl ssl hol protocol support cap control command org http inst upload malw t1573 volex conduc ta407 limit t1105 infrastruct traff encrypt redirect off libr comprom web drago paa serv acquir link t1583 cloud t1189 )).( apply t1071 heroku access sit driv t1588 septemb tool fireey rent network netskop resourc pastebin cfr transf phish )( wat op t1584 aid lot github attack numb cryptograph loc,stag behavy pattern plac advers detect cap effort web comprom org foc internet act scan lifecyc target post cont malw vis access cert infrastruct tool
T1608.005,target link,octob advers inform help techn effort acquisit avoid html login us platform cli target level provid text intez account brows sid proofpoint mit email ord t1059 org javascrib past cop http upload malw ta407 t1598 infrastruct spearph execut t1608 ap cred script plac also t1204 003 libr web pag serv pay link adv t1583 cloud ref clon block access harvest sit host septemb domain send engin resourc point phish )( )) purchas url system download cont gain ).( attack,stag behavy mit phas pattern plac advers 003 t1204 detect effort techn web org foc internet link act scan http lifecyc target t1566 cont vis attack t1598 infrastruct spearph
T1104,stag channel,stag feat mit callback advers point cas inform t1008 detect cap control techn command org fil serv path funct commun fallback cal condit shel instruct channel system rat upload block access upd load attack host infrastruct tool,connect network monit process host flow commun dat send
T1480,guardrail execut,virt execut sandbox supply network mit shar nam advers cap col techn comprom dam fil org bas act check direct valu dev expos environ condit outlook us ip address http system match target campaign evas t1497 payload guardrail attack domain ad,mit busy form inform discovery detect tact tim command org rel monit http us aid system target argu victim period process guardrail vary attack impl
T1619,object stor cloud discovery,object behavy mit ap advers off inform discovery shap techn org fil serv blob direct stor request t1083 cloud http us provid cont t1580 access listobjectsv2 follow exampl list attack host infrastruct,enum object ap network behavy exfilt ind advers inform discovery attempt techn serv fil part bas isol act set sourc stor chain esc cal op cloud monit environ us system view provid collect privileg dat permit query access follow ev log
T1606.001,web cooky,behavy mit t1550 key mac t1539 resourc advers ord mech see bypass solarwind unit crypto protect .( techn web saa org serv internet )( janu gen valu interceiv docu forg cloud environ http us t1552 prem interfac fact cooky apply gain volex password access auth attack host pas tool sess,mit key resourc config websit techn web org serv bas act assocy forg cloud monit http us t1552 match system cooky apply password access auth account attack logon loc unknown sess
T1134.001,imperson theft,cod network context duplicatetok advers bypass thread control sec duply tok cal us ex system target privileg access imperson process exampl log logon sess,ap behavy duplicatetok lin detail admin command analyst act cal window monit us ex manip setthreadtok default argu log look impersonateloggedonus audit
T1567.001,cod reposit exfilt,com cod access ap reposit protect exfilt control amount network channel command level host serv advers cov dat,execut connect cod network exfilt pattern protocol lin reposit control command fil correl flow anoma commun syntax assocy monit us channel inspect dat packet argu access follow process structure traff
T1205.001,port knock,connect hid lev persist advers sery port cd00r control attempt libr techn command hartrel custom serv sequ bas knock sign commun method program us system observ socket mean firewal malw packet trig conduc libpcap softw list host send quest,connect dev assocy flow network monit follow hardw pattern host protocol construct packet send dat traff
T1583.006,web serv,stag nois mit hid exfilt t1567 twit advers off websit control techn command web org serv googl t1102 bas op us abus lifecyc target reg vary attack,stag behavy mit exfilt lev t1567 plac advers detect control effort techn command web org serv foc t1102 act assocy ex lifecyc target vis softw look attack infrastruct
T1528,tok apply access,"party feat t1550 lev pawn framework advers behalf techn sequ request cal us platform target privileg august account remot mit lifetim protocol auth0 lin way theft on contain command org flow funct act term ), esc http grant exampl limit ad spearph cod ap entry cred kubernet refresh comprom saa serv acquir link amnesty tok cloud interfac t1566 mean apply dat powershel access softw design reg send id engin oau studio microsoft resourc storm cas desir phish mak bas rest issu environ system construct gain permit micro ).( auth process lead vary attack jun trend",alert id oau ap lev result resourc policy meet cre hunt admin filt sec analyst field act set stor esc request cloud monit us platform crit inst provid display privileg risk mi permit trig conduc access rol casb exampl mod brok purpos log vary audit numb send tool report sev
T1598.002,attach,phishery engin mess mit email t1593 cred busy advers company form return inform websit attempt techn recipy effort comprom org fil craft scenario trick t1586 sourc assocy request attach reconnaiss lur us ex industry target github t1594 t1585 victim text pos search account attack reason domain send spearph,execut connect mess network microsoft email pattern protocol lin )). help analys filt dkim head command fil correl flow anoma bas commun act syntax assocy monit us inspect dat packet argu spoof follow process structure account spf send traff
T1098.001,cloud cred,"importkeypair dea cod mit </ key cred ia advers way lin video createaccesskey gcp gcloud ssh t1078 rhino princip control .( techn sec command comprom scen custom serv org ), login esc request cloud environ guid us target inst import aw privileg apply gain permit lab addit victim password iam access exampl mod demyst account vary attack ad infrastruct",cod ap </ key createaccesskey chang gcp ssh root command serv act cloud monit us aw import apply access mod account log princip
T1204,execut us,"combin execut engin cod behavy mit phas shar scam get advers ord plac form support intrud t1204 desktop websit control techn interact click t1219 org fil t1534 link act method direct ), telephon docu cal delivery http us system subject t1566 hop download cent tech malw gain victim access spoof softw follow exampl payload attack numb tol spearph",t1140 party exfilt advers inform gcp techn zip word assocy us ex inspect ev log start mess mit lin ord vir control contain endpoint command detin org correl act docu monit channel inst msi argu scf sens traff execut hta attribut pattern interact web fil serv anoma pdf dat apply packet regsvr32 powershel access audit connect artifact network compress microsoft reach rundl phish dlls im internet bas dock download comput campaign gain payload invoc process attack destin
T1491.001,defac,mess goal mit novett advers ord integr form plac intrud press desktop im websit attempt comply techn org part intimid replac pres us system caus wallpap t1491 malw blockbust mod defac attack discomfort,execut connect party mess artifact pattern protocol lin )). chang websit attempt command org fil intimid correl flow anoma syntax assocy monit us system inspect cont apply packet argu follow process structure log defac traff
T1564.002,hid us,screen show hide500users osx cod gnom </ hid userid attribut microsoft key nt greet maco advers lin support currentvert want chang com linux gdm admin pirrit specialaccount libr util .( command pref org man fil distribut winlogon appl method hom set login valu gset assocy loginwindow window pres us ubuntu mang system userl ex display sudo fold cybereason smokedham plist softw reg exampl list account jun logon anch hklm fireey,hide500users screen osx id cod </ hid mask userid microsoft key nt maco currentvert usernam chang com pirrit specialaccount libr command pref fil winlogon appl act set login valu loginwindow window monit pres us userl dat plist argu reg softw mod process account hklm
T1134.003,tok imperson,cod advers usernam return bypass thread control mak funct tok us system privileg password access imperson log logon sess,artifact ap network behavy lin detail analys admin endpoint command analyst correl examin act assocy cal window monit us manip runa run default argu process log look audit
T1552.006,policy group pref,cod </ obscuresec shar microsoft cred script policy advers admin py control attempt .( gpprefdecrypt group pref sysvol command dir fil set stor ae gpppassword gpp xml decrypt window us view exploit mean post password ).( follow mod account domain metasploit tool,argu access gpp xml monit control attempt search command sysvol fil dat domain
T1196,item panel control,execut stag item ap mit t1193 microsoft lin advers panel alto control util libr techn command jan org fil part funct link dec set eas lat reav program cal attach window http us interfac view comput extend malw apply campaign export reg palo payload menu cpl load trendmicro attack whitel cplapplet,
T1048.002,c2 exfilt protocol,encrypt network tl ssl pair ent key protocol mech advers control exchang command end serv commun algorithm decrypt http us channel dat process cryptograph loc,execut connect network pattern protocol lin )). control command fil correl flow anoma commun isol syntax assocy monit us channel view inspect dat packet argu follow process structure host send traff
T1087.004,account cloud,cod ap microsoft hil nam resourc advers support off policy config gcp gcloud admin attempt .( group command org serv msolrolememb path )( googl project cloud us interfac cli provid az aw github apply permit powershel iam servy access rol auth team raind list account cmdlet find domain ad prefix tool,ap network behavy mov advers inform discovery techn part bas isol act chain cal op cloud monit environ us ext system view dat ev log account
T1057,process discovery,cod behavy network mit ap get mac advers t1059 inform discovery shap output detail linux proc attempt util techn command org cmd act cal window environ http us system target run s0057 t1106 apply t1057 gain powershel s0106 createtoolhelp32snapshot taskl ]( softw follow process attack,argu cal ap monit process attempt act system command run inform
T1562.003,hist command log,consolehosth lev ignorebo advers histfiles inform track techn direct cal us cli typ respect caus env cov txt log start siz </ mit turn t1059 chang linux command org path hist hom set dev histfil http savenoth exampl bashh sess spac cod also config comprom fil trac psreadlineoption forens window (< leav historysavestyl interpret mean powershel mod audit flush historysavepa network hid keep microsoft writ maco point stop histcontrol appdat environ abus system run export default vary attack retrac,cod behavy historysavepa network inconsist lack lin taca chang histcontrol command fil correl hist path aa clu set check psreadlineoption dev histfil environ monit radi us cli powershel argu mod process log bashh sess
T1053.004,launchd,execut paramet property cod launchd context rec appledoc mac task advers persist maco point detail libr techn root serv fil bas nat method startup schedule environ us abus system daemon launch level ag run malw permit plist demand process load list account log find report,
T1546.003,window instru ev man subscrib,execut cod object microsoft instru script persist advers subscrib wmiprvs clock cap filt .( tim man fil )( window us system ex provid comput privileg cont consum extend trig bind wmi wal exampl process ev log host trend mof fireey,execut id cod mit microsoft entry result persist subscrib t1059 wmiprvs cre eventfilt hunt chang sysintern autorun techn command org part window monit http us technet eventfiltertoconsumerbind ex eventconsum system provid powershel argu wmi reg process ev cmdlet attack host log wmiev tool
T1596.004,cdns,network mit mech resourc advers form inform digitalshadow port bal threat protect websit .( techn lookup comprom org serv misconfig bas acquir act cdns sourc t1583 delivery request scan array reconnaiss t1584 http cdn us onlin ex target cont dat victim access reg harvest load opportun search attack host driv domain t1595 infrastruct tool,
T1497.002,check bas act us,virt mous sandbox artifact cod behavy mit mov result cach advers april vme inform discovery shap wait chang unit analys desktop im .( techn interact bookmark click jan org fil avoid funct hist bas method act hom check direct frequ docu environ pres us http system fin7 machin aw cor spee malw clos evas t1497 sof victim payload follow search attack host brows numb fireey,virt id sandbox ap behavy mov advers form inform discovery analys detect tim command part avoid bas isol act check chain cal op environ monit us aid system view mean step dat argu period process ev vary impl
T1141,prompt input,osx nee mit context trust cred task advers t1086 numb bypass applescrib phish t1155 control fak techn prompt remov jan org logrhythm funct )( program instal enigm http us suit system ex typ privileg common malw powershel access mackeep ]( account attack keydnap reason t1088 langu,
T1585.003,account cloud,t1608 mit exfilt microsoft lev email t1567 advers 003 cap dropbox techn sec acquisit org serv t1583 stor serverless op cloud http us target provid upload soph t1585 ]( bucket c2 reg account attack s3 infrastruct tool,
T1072,softw tool deploy,party execut cod network cred advers inform sccm config effect admin endpoint act hb deploy environ monit us suit system inst apply gain permit altir access softw purpos account log driv domain enterpr remot,execut party stand result script task board admin tim fil correl funct act login deploy bin environ monit us system cli typ dat apply softw process tre ev log account audit enterpr push
T1041,c2 channel exfilt,exfilt control us channel command protocol advers commun dat,execut connect network exfilt pattern protocol lin control command fil correl flow anoma commun isol syntax assocy monit us channel view inspect dat packet argu follow process structure host send traff
T1134.004,spoof par pid,feat paramet par cod ap mit context t1218 microsoft macro didierstev mech advers support off t1059 analys admin control .( lsass techn xpnsec cons org part funct )( dec docu cal request expl window monit child us abus rel ppid uac system ex target http t1566 t1106 run privileg ctd defens block counterceiv nov powershel access spoof ).( selectmyp process exampl attach account attack tok,paramet par ataware3 id ap behavy attribut microsoft nam mech inconsist lin task off inform cre analys 0x8xxx rundll32 elev util processid .( command parentprocessid field createprocess man act trac startup dec stor docu expl cal rel monit child abus us window ppid ex uac target system construct baselin dat block defens counterceiv powershel eventhead spoof upd process ev log look etw flag updateprocthreadattribut
T1591,victim org inform,wel mit edg key trust t1593 nam busy respons advers way resourc form inform detail med websit techn sec comprom org set employ t1586 elicit broadvo op reconnaiss rel us ex target t1566 depart dat t1594 leak victim threatpost t1585 access rol opportun search vary attack account domain t1598 divid,
T1060,startup reg key run fold,item context hkeylocalmachin nt advers currentvert techn winlogon startup program assocy t1036 us shel dll level caus reboot follow menu programdat list log account temp logon start </ mit persist depend control masquerad org userinit path act set expl subkey autochk autocheck http malw exampl load ad sess boot cod entry plac policy integr config serv man fil valu window ref access reg softw runonceex tool wel microsoft key bootexecut usernam currentcontrolset custom appdat check hkeycurrentus system run vist evil comput disk fold permit default process attack hklm loc,
T1606,forg web cred,"behavy mit mat t1550 key cred mac t1539 resourc advers ord mech altern see bypass t1528 crypto unit protect techn web saa org serv internet custom janu gen ), valu interceiv forg tok cloud environ http us t1552 prem guid ex cooky fact apply gain password access auth attack host pas sess",wel microsoft email trust cred resourc cre saml config solarwind websit custom serv bas act login tok cloud monit environ us guid prem match system apply access auth ev account domain logon loc sess
T1621,request fact auth gen,possess mess mit sm microsoft ent cred fatigu mech respons advers lack ord bombard cas busy bypass mfa govern control attempt techn sec org serv glob gen not act login annoy request cal okt us abus fact target phon gain 2fa access grant auth process account attack duo send push,fail rep cred mech mismatch mfa attempt prompt comprom sourc login dev request monit us min apply 2fa ev account log volum loc
T1554,cli comprom bin softw,backdo cod email lev task advers support ssh web serv fil ftp sourc cop bin us system cli target typ apply access softw mod exampl brows host ad,know cyc patch delet chang fil correl sign check bin monit environ system cli valid access softw metadat cert
T1059.001,powershel,execut s0378 cod offend mit microsoft sixdub powerpick script framework apr advers lin empir inform discovery mem touch s0194 admin assembl command powersploit jan org man internet psfromcsharp )( bas act dec environ window technet abus us interfac http system bin dll download run cli comput disk github permit powershel test softw ).( exampl process s0363 psattack cmdlet attack poshc2 numb langu start tool autom,feat advers vert techn field assocy us platform powerpick dll enginevert increas fidel ev log start mit </ turn lin way patch chang detail cap command org funct act set monit archaeolog malw load ad autom sess execut show sheet cod che t1562 sixdub script policy capt attempt assembl hostnam end jan fil man dec window suppl eid dat powershel access reg fireey id artifact offend int nam cyc downgrad admin tim environ abus system run gain ).( process invoc attack loc
T1023,shortcut mod,mit shortcut persist advers way masquerad techn click org fil path link startup program t1036 http us ref system ex target mean indirect process attack tool,
T1546.001,chang default assocy fil,cod fakeav </ microsoft entry key persist printto advers point oct trod chang admin hkeyclassesroot util .( command assoc print fil )( act check stor valu program assocy handl select window subkey us shel system typ cont extend apply txt trig default access edit reg exampl list trendmicro build,execut cod microsoft entry key persist currentvert config chang hkeyclassesroot command pref fil correl act stor assocy expl window monit hkeycurrentus us overrid subkey launch typ cont extend apply trig argu default reg softw process unknown
T1055.014,vdso,execut syscal spac inject cod object mit context network shar resourc advers ord patch mem tabl t1055 detect protect libr techn sec org produc flow funct bas method )( stor cal http address interfac ref system backtrac vdso run ptrace privileg map defens access process aug attack stub,execut chokepoint inject mmap cre mem linux libr amount fil path rootkit nat method cal bin monit us system ptrace dat follow process load ev look
T1026,commun,bypass alert threshold control us techn command firewal restrict protocol advers split commun dat,
T1071.002,transf protocol fil,network protocol advers transf detect blend filt control head command field serv avoid fil produc ftp tftp assocy environ us abus lay system cli apply dat packet victim remot traff,execut connect encrypt tl ssl lev pattern protocol lin )). command fil correl flow anoma syntax assocy monit us inspect packet argu follow process structure traff
T1122,compon object model,object cod microsoft persist plac advers chang com compon detect interact avoid funct work op window rel us ref system level inst mean model break softw insert reg,
T1015,feat access,"combin feat screen nee backdo hikit cod ap mit </ nar wfp key lev protocol resourc advers way integr enh systemdir displayswitch config press vert desktop protect utilm debug techn tilbury command tim keyboard org fil serv fash rootkit workaround method switch adv ""). login program sethc shift system32 window bin replac us x64 system ex launch caus vist t1076 privileg display r2 magn defcon2016 access wrp xp reg exampl log sit attack rdp logon fireey",
T1212,cred exploit access,cod er ms14 cred mech advers control attempt serv )( adv kerbero esc program forg us system target exploit mean tak privileg gain permit kernel access ticket softw auth process exampl domain vuln,tool behavy softw monit process us crash command system cred exploit script resourc interpret comprom caus apply cre
T1546.014,emond,engin cod mit </ magnusvir email apr nam persist db advers plac maco form writ config var com admin libr >.( techn .( command root jan org serv fil path )( appl act startup direct rul t1543 launchdaemon bin monit http sbin us queuedirect abus system daemon launch >/ typ run emondc privileg cont gain trig plist ]( xorry auth exampl load ev attack emond send start,cod db persist cre var command fil check rul monit daemon emondc cont privileg gain trig argu process ev emond
T1102.003,way commun,nois encrypt network hid tl ssl lev twit mech respons advers off cas return output med websit control protect amount command web comprom googl serv act us instruct channel system level provid mean cov ad c2 host lik send,execut connect network pattern protocol lin )). command fil correl flow anoma commun syntax assocy monit us construct inspect dat packet argu follow process structure host send traff
T1590,network victim inform,network mit trust nam resourc advers way form inform detail regard websit techn comprom org acquir act set t1583 databas op scan reconnaiss t1584 pass http us ip rel ex target collect dat rang topolog victim access dns opportun search vary attack domain t1595 t1598 infrastruct,
T1210,remot exploit serv,wel cod goal network mov er mit know resourc advers stat lack patch smb t1068 discovery control .( techn sec endpoint comprom web ci org serv method adv valu program mysql esc http us t1046 system target exploit level post tak risk cve apply privileg gain permit kernel access softw attack rdp nvd remot vuln,artifact know attempt web exploit caus inspect firewal apply common packet softw input payload process crash look tool traff
T1502,spoof par pid,feat paramet par cod ap mit context t1193 microsoft macro vba script didierstev mech advers support off t1086 analys admin control .( rundll32 techn t1085 tact lsass xpnsec cons org part funct )( dec esc docu cal request expl window monit child us abus rel ppid uac system ex target http t1106 ta0004 run privileg ctd defens block counterceiv nov powershel access spoof ).( selectmyp process t1064 exampl attach account attack tok,
T1142,keychain,feat keychain cod wif network </ know logon cred maco lin way advers track passphras websit libr util sec command serv fil not stor login us >. wikiped default password da access cert build,
T1534,spearph,stag t1056 mit mov sea email trust lev cred pyramid advers inform capt phish ft threat attempt techn tim comprom org part army link adv trick employ login dev attach environ http us interfac system target t1566 increas incid depart malw campaign gain ey fal victim access micro input payload process account attack sit trend lik send start spearph,execut connect ap network email lev pattern protocol lin integr help phish analys sec command spearph org fil serv correl flow anoma commun bas start cop syntax assocy monit us prem inspect dat packet argu gateway micro follow process structure attack trend send solv traff
T1169,sudo,"osx cod >, user1 lin advers config command group tim fil adv us dok run privileg malw permit password termin edit process nopasswd sudo ide",
T1574.010,permit fil weak serv,cod persist advers thread on techn tim part serv fil funct act set bootup direct window bin us system target level permit payload process flaw ev start,execut behavy mov cre org serv fil act direct schedule bin monit replac us hash dat softw upd payload mod process
T1547.001,startup reg key run fold,item context hkeylocalmachin nt advers currentvert techn winlogon startup program assocy t1036 us shel dll level caus reboot follow menu programdat list log account temp logon start </ mit persist depend control masquerad mult org userinit path act set expl subkey autochk autocheck http malw exampl load ad sess boot cod entry plac policy integr config hiv .( serv man fil valu window ref access reg softw runonceex tool wel microsoft key usernam currentcontrolset custom appdat check hkeycurrentus system run vist evil comput disk fold permit default process attack hklm loc wow6432node,microsoft key loc persist cyc currentvert lin patch chang sysintern autorun command correl startup program window monit technet ref eid system etc run fold addit argu reg softw process list ad runont start tool
T1199,trust rel,resel party connect wel network mit microsoft lev trust le mech advers ord off scrutiny t1078 admin elev control sec techn comprom org serv bas rest rel cloud environ abus hvac us ex system infrastruct cli provid contract partn gain permit victim deleg access grant ten exampl account attack limit enterpr cis breach,execut connect asset behavy network logon microsoft ent trust pattern protocol lin inform config help detect nobel admin sec command org fil man correl flow anoma act login syntax assocy databas cmdb dev monit us system inspect comput privileg packet sess victim argu deleg access follow process structure log account build vpn breach traff
T1136.003,account cloud,id octob microsoft support advers gcp detect admin serv o365 )( cloud us system level aw chant victim iam access rol account ad tool,assign threshold rol cloud admin monit us know account log collect act cre
T1069.001,group,s0039 dscl cod knowledg net mit </ maco advers inform help linux admin attempt util group command org http us system ex permit softw list attack,ap attempt group command set extract assocy cal window monit eid system ex netlocalgroupen permit argu process list log
T1149,lcmain,execut osx cod entry mach anyth mac persist nam way point bypass effect cav head techn fil path flow hist method cal bin us malw sect apply addit victim lcmain,
T1593,websit domain,mit busy resourc advers form inform exploitdb med t1133 websit hack techn comprom googl org serv sourc databas op request reconnaiss us ex target contract victim t1585 reward access hir opportun search account sit host attack domain t1598,
T1098,account manip,mit lif cred policy advers ord bypass t1078 sec techn group comprom org act esc system manip privileg permit victim password dur access grant design upd rol mod account attack domain,id object knowledg chang exchang command tim comprom fil serv correl act set monit us system subject target apply ad permit argu password grant process mod ev account log mailboxpermit domain princip flag
T1170,mshta,"proxy execut dust cod msdn can context hta microsoft lev trust script getobject advers april storm kovt webserv bypass analys threat util sec cyl comprom fil internet part technolog javascrib set inlin html url expl window ("""" http us abus >. ex vbscript typ wikiped extend apply ("" model airb payload exampl mshta whitel brows attack account solv",
T1048,exfilt protocol,s0039 net cod network mit exfilt protocol maco smb advers altern linux smtp alto control util techn command web org serv ftp tool stor cloud http us channel system dat common softw palo attack oilrig t1048 loc,execut connect network pattern protocol lin )). control command fil correl flow anoma commun isol syntax assocy monit us channel view inspect dat packet argu follow process structure host send traff
T1547.006,extend kernel mod,leg feat idefens ring advers t1014 fav diamorphin techn root reptil securel program us typ privileg deprec break reboot overview log develop mit persist volatil linux sec command org funct appl act esc dev http lkm kernel conduc demand grant exampl load ad boot nee ventir cod policy fil guid interfac ta0004 kextload rsac stil extend access mod driv ta0003 skidmap id backdo wel kext network hid hardw maco tact auxkc rootkit sign bas )( sourc project system github micro auth process attack piec trend,execut connect develop boot lkms pack cod idefens object network maco db advers ord kextpolicy tabl config chang vert var linux lsmod head command remov fil man rootkit hist appl act stor insmod program rmmod monit us system row target download run modprob sqlite extend wikiped systempolicyconfig kernel micro overview insert follow mod load process list ko skidmap trend profil ad databas lib
T1056.002,gui input capt,osx nee t1548 mit context trust cred script task advers lin t1059 bypass )). gui applescrib dialog phish compon linux control fak prompt techn command remov jan org funct )( program instal enigm http us shel suit system ex launch typ privileg common malw powershel access mackeep spoof box account attack keydnap unix reason numb langu,int cred script cyc patch capt dialog admin attempt .( command fil funct string act request monit system run argu password spoof process
T1097,pas ticket,dump campbel mov mit key cred mech resourc tgts silv capt t1078 tgs ptt krbtgt ntlm techn gentilkiw org serv distribut method gen kerbero direct t1003 request http us system level step tgt privileg hash password ticket access grant auth account attack host domain pas sharepoint adsec,
T1588.002,tool,execut party record behavy mit buy ent crack advers support vert s0029 proc comprom acquisit org purchas cobalt sourc licens strike cop op us target download s0154 post clos malw beacon addit softw team purpos tri attack tool,feat wel behavy mit phas advers plac cas inform config detect reposit .( effort tim comprom org fil watermark foc cobalt dec act strike assocy us lifecyc s0154 target post hash malw dat vis softw payload compil attack tool
T1052.001,usb exfilt,dev usb network air exfilt attempt us system comprom hop gap advers point dat circumst,stor argu dev access med monit mount process let attempt exfilt command driv fil point dat
T1574.013,,execut inject cod behavy mit mess callback advers ord lazar user32 way point stat mem gui tabl t1055 detect fncopydata .( graph techn sec org duply produc funct janu flow kernelcallbackt writeprocessmem set rest cal array environ window http abus us address dll ex run t1106 block trig peb payload process load upd attack find t1620,paramet inject cod ap behavy lazar amount techn funct sequ janu set cal window monit us typ dat defens processbasicinform circumst
T1597,search sourc,develop t1587 mit le resourc advers subscrib fee form inform dark sel t1133 threat websit cap techn web org serv t1598 pay purchas sourc reconnaiss us intellig ex target blackmarket dat cybercrim victim access opportun search account attack t1588 domain databas,
T1053.006,tim,execut pack cod t1053 mit arch rec nam writ task advers lin persist point altern 003 unit ssh linux control util techn root tim command comprom org serv systemd fil man pag janu cron bas set startup bleepingcomput path acroread schedule calend t1543 gist environ 10jul2018 http abus us system level run privileg extend t1021 ]( exampl span mail ev attack start,execut par id result trust lin chang unit util root tim command fil systemd serv link direct systemctl monit us system usr run cont argu mod process ev list lib
T1566,,party engin mess cod email trust advers company form phish med techn serv link sourc attach platform system industry target spam malw campaign gain victim conduc access pos mass send spearph,party execut connect mess artifact network microsoft visit email pattern protocol lin wait help capt phish analys filt chamb dkim head command fil correl flow anoma commun bas link url deton assocy syntax monit us system inspect cont apply dat packet gain victim argu access spoof follow process lead structure log sit spf send traff
T1061,interfac us,mous mit protocol script advers way t1059 inform gui desktop techn command interact click org serv fil op window monit http us interfac system interpret run t1076 wikiped t1021 deprec search ev attack sess,
T1542.004,rommonkit,leg boot evolv cod behavy network mit hardw reset pow persist advers ord way rom help im techn blog org funct init knock upgrad tftp dev monit http abus platform t1542 ex system rommon mean gain firmw access softw upd exampl load attack,dev docu op contact network vend investig suspect comprom rommon support mean defend
T1218.001,html fil,jscript execut cod mit microsoft vba script advers t1204 help compon hh im control techn chm web activex custom part fil internet org html program docu expl bin abus us msitpro system display cont jav cve apply trig victim payload load compil account brows attack langu,execut par behavy lifetim saml claim hh techn chm command fil hist sign act poss forg tok environ monit pres us msitpro ex step permit argu invoc process tre cert
