id,name,description,detects
T1546.004,shell configuration modification,zshenv use line persistence http example unix zlogout technique profile code launch list session adversary anomali event code_persistence_zsh level kaiji attempt bash zprofile directory ssh rabbit shell program file zsh order gnu execution mitre command macos execute intezer script add login home persistentjxa_leopitt scriptingosx tab sandbox source legacy leverage trigger startup invocation interface time linux user configuration bashrc target application bencane tactic exit malware connection system escape t1059 attack interactive magento end permission zlogin default functionality base environment initiate rocke termination alias terminate office configure zshrc tsunami bash_profile connect terminal point blog,system valid security argument administrator persistence path modify shell file leverage option trigger construct profile framework change endpoint code esf_filemonitor list monitor command process macos event
T1187,authentication force,contain invoke tcp desktop use line crack http attachment path steal example gather behavior mechanism technique block github lnk information port reference code pic way microsoft render adversary resource attempt credential security specific control osanda share include window file victim t1221 energy account material request access document dotm icon intercept occur mitre webdav didier author protocol png manage message send network address backup versioning hash authentication trigger wikipedia smb extension t1110 remote cert user navigation traffic place gain advantage system attack force enterprise fail modify environment server injection scf perform filename privilege cylance communication point,system resource attempt contain credential tcp use cause depend network gather environment file source root smb construct lnk port data locate workstation endpoint change scf baseline configure monitor render detect traffic webdav exit point
T1134.005,injection history,attribute escalate resource movement attack t1021 security use control administrator value directory http enterprise share sids impersonation service window token bypass identifier migration group manipulation admin technique descriptor account smb access injection remote sid privilege management user result domain microsoft history mitre right insert,attribute function sept cmdlet value window powershell adsecurity account controller aduser data change management domain dsaddsidhistory monitor history event call api
T1599,network bridge,create attempt feb attack movement protocol t1020 perimeter conjunction use pas router packet control layer kaspersky enforcement mode reconfigure want http operation hop policy t1090 organization device network breach prohibit bypass address proxy threatneedle environment victim risk hinderance technique exfiltration firewall border segmentation inspection port data rest duplication rout goal case enforce transparent restrict mitre compromise adversary command abuse bridge traffic type application connection restriction trust,structure uncommon protocol standard use argument line packet associate correlation network file pattern inspection data flow monitor execution command traffic process respective communication syntax analyze connection
T1486,encrypt impact data,availability t1021 http behavior marker exchange object technique t1222 number reboot code design ransom render compromise samsam printer defacement wallpaper rhino resource t1003 need directory text worm share organization image window egregor file july victim ransomware account access order propagate t1491 document carbonblack manipulate s3 mitre modification feature key audio transmit compensation t1078 message send bomb fireeye network unlock source encrypt leverage admin smb wannacry dump conti nh case cert user storage tag target note malware gain encryption decryption system attack pdfs store disk permission environment t1529 partition data video office cloud mbr part connect,system wbadmin vssadmin argument line activity directory share network environment bcdedit file number access construct data change destruction storage user cloud monitor command target process event action indicate
T1488,content disk wipe,system structure resource rawdisk t1003 attack t1077 availability drive section driver use specific disk portion interruption http s0364 worm wipe t1485 operation organization t1078 share device erase network behavior window file random leverage admin technique blockbuster sony software account number access lazarus order propagate data dump interface party goal destruction storage render mitre adversary target feature content intent size malware doj observe,
T1553,control trust,system level attribute attempt t1112 contain attack sept security use internet control permission activity prompt directory http registry indication depend product symantec example conduct program download file mechanism spectorops technique securelist t1222 possess support method code operate sign user subvert run execution site mitre prevent adversary modification feature target certificate connect trust,update indicator sip relate use removal autoruns strip com tripwire root start information apple component change code list subvert sign microsoft monitor creation hklm process event load entrust outlier attempt metadata validation provider advance security control protect value oddity policy window file july examine anomaly software access framework auto register execution entry command modification macos certificate execute key attribute flag craft sept hide argument capi registry log location spectorops a43489159a520f0d93d032ccaf37e7fe20a8b419 integrity comparison user collect be36a4562fb2ee05dbb3d32323adf445084ed656 system cdd4eeae6000ac7f40c3802c171e30148030c072 sub cryptoapi disk appunblocker id audit default reveal fail hkcu environment ex data locate error perform sacl v2 capi2 hijack installation action trust
T1548.004,prompt execution,update coldroot escalate feb attack work death credential use t1036 shlayer appledocs prompt world persistence http operation release modify rat behavior program check source file leverage victim mechanism machine technique break software root request integrity order osx installers trick install code perform privilege way elevate carbon developer deprecate masquerade user grant mitre abuse application macos call api installation authorizationexecutewithprivileges,system security_authtrampoline callback monitor execution log libexec tool macos call behavior execute way security code indicate
T1592.003,firmware,level resource attack search opportunity t1596 t1588 job use firmware report t1598 t1190 face host reveal http age elicitation variety map network gather reconnaissance environment resume victim t1195 ex purpose technique supply access information purchase data patch way t1587 domain chain online mitre configuration compromise capability invoice target set type intel form website t1593 database application detail infer post version,
T1573,channel encrypt,key engineer implementation configuration command secure protocol traffic protection file communication encode generate algorithm control encryption employ reverse,structure protocol standard use argument line packet associate correlation file pattern inspection flow monitor execution command traffic process respective syntax analyze connection
T1174,filter password dll,position authority filter validation plain effect computer security enforcement link text manager policy potential window sam mechanism account request controller ownage library time change dlls register password lsa domain make validate,
T1547.002,authentication package,system package authority protocol boot security use autostart control value persistence registry location logon window mechanism authentication start currentcontrolset binary reference support msdn code dlls operate lsa adversary hklm abuse target process gt place execute load lt,system package key auditlevel boot argument generate registry nt dll image window r2 file option authentication software server change currentversion code dlls lsa microsoft monitor configure execution hklm abuse command lsass process event execute load
T1218.010,regsvr32,system script government resource attack squiblydoo scriptlets variation security use line control argument permission gov link t1546 registry aware persistence operation http functionality exe proxy window network fireeye program com object technique trigger model unregister tool binary module regsvr32 server library invocation campaign component change code dlls register carbon microsoft monitor pass execution allowlists hijack mitre abuse locator web process application target execute lolbas load,script squiblydoo use argument activity host dll pe exe network file receive determine construct binary look regsvr32 invocation dlls carbon monitor history execution command process event origin load connection
T1002,compress data,minimize compression exfiltration rar algorithm order send document data network channel program utility zip amount compress custom zlib,
T1081,file,system reuse create t1003 cg contain search attack credential need store read use copy http share preference policy gpp service window environment backup file machine source group authenticate technique controller binary dump srd code case password user storage domain cloud mitre configuration specter content,
T1592.002,software,collection resource attack search opportunity protection t1596 visitor t1588 job use report t1598 host reveal http instal service variety map network gather presence reconnaissance resume t1133 victim t1195 ex banner technique supply software access server antivirus information t1595 port data purchase component post design way scanbox t1587 domain collect chain online site mitre adversary compromise capability invoice target set type form website agent t1593 database detail action version,visitor use internet relate activity occurrence host associate organization stage software access look information focus detection scanner dec design lifecycle infrastructure scanbox defender target effort content threatconnect place rate visibility
T1128,dll helper,system beacon script contain interact payload manner use line concept registry persistence path functionality exe example network utility proof strike technique software demaske github persistent cobalt code register dlls microsoft execution technet configuration hklm netsh part vpn load,
T1056,input capture,system input attack hook capture use http location service mechanism technique information usage page method box user transparent portal mitre dialog api t1056,kernel attribute correspond driver redirect setwindowshook value permission activity instruction registry conduct window file getkeystate integrity access binary flow memory change code jump adventure compare getasynckeystate monitor modification process call installation keystroke
T1587.004,exploit,system evasion t1068 attack hardware take exploit bug house t1588 computer sims client use play t1190 exploitation t1499 vendor cause face http service modify exclusivity vulnerability behavior development consider technique software defense skill access order focus purchase information extension develop t1203 contractor remote patch shape method lifecycle t1211 role privilege analysis uncover t1210 escalation execution mitre adversary capability nytstuxnet target process effort irongeek part application t1212 advantage contract requirement phase,
T1593.001,medium,t1586 create resource attack search opportunity t1596 use t1598 cyware reveal http location organization service gather reconnaissance actor source interest victim seek group ex technique account access business information staff data medium t1566 role announcement site mitre threat compromise target form database t1585,
T1546.015,model component object hijack,system level work store use cause gdata persistence registry operation functionality window interaction com object trigger software break model relationship reference detection component change code operate microsoft instability adversary require content place execute hijack,class attack search opportunity hkey_local_machine investigate argument value clsid persistence registry http operation location path dll presence behavior com machine object ex hkey_current_user trigger software model s0075 reference likewise component party change perform analyze reg correlate user collect hijack monitor mitre entry modification command process application content define load point
T1589.001,credential,t1586 dark resource attempt attack search forbes credential opportunity tendency cnet visitor use t1598 cooky reveal http t1078 organization elicitation market service gather reconnaissance t1133 victim gitrob ex technique authentication account repository access business github engine information data dump remote trufflehog leak design code register password way user scanbox domain online site mitre adversary compromise t1593 target set web form website deloitte advantage uber,
T1195.002,compromise supply software chain,system version ccleaner3 consumer release receipt source mechanism victim manipulation purpose supply software sk number avast data move code desire way manipulate chain compromise command target application place tactic distribution,signature software attempt integrity verification deployment distribute test download note check use mechanism hash activity
T1036.003,system utility rename,system rundll32 security control utilization directory path secure base bypass utility try mechanism ball ex rename concern detection cozyduke code case masquerade monitor site abuse place execute lolbas,resource metadata indicator name argument disk activity match pe gather mismatch lead file expect rename compile productname binary look change filename compare monitor modification command originalfilename action see internalname
T1102.002,communication,system forum protection hide provider use likelihood control act tl cover host instruction tweet send service variety example issue network encryption twitter development amount leverage mechanism exist utilize noise return request document channel pull medium way comment compromise command web traffic form output project c2,structure uncommon protocol standard use argument line packet host associate correlation network file receive pattern construct inspection data flow monitor execution command traffic process respective communication syntax analyze connection
T1203,exploitation client execution,system t1189 toolkit work attempt attack flash drive exploit take browser client use exploitation relate control instance reader link http transmit enterprise adobe network base vulnerability phishing utility lead unsecure development browse file research download environment exist technique productivity software deliver access document remote cod endpoint action code t1566 office party user run microsoft execution site mitre compromise adversary web target application part execute deploy gain nature advantage practice see,system crash script browser exploitation cause interpreter behavior spawn software tool endpoint office creation monitor compromise detect become process application
T1595.003,wordlist,t1530 jan escalate attack contain search cedar credential name t1591 wordlists use t1190 custom force face gobuster directory http gcpbucketbrute operation bucket t1594 dirb example solution gather reconnaissance s3recon file identification victim leverage ex term technique probe software access extension tool information github t1110 data discovery page brute move method goal help privilege infrastructure dirbuster storage cloud clearsky discover portal mitre adversary website crawl target web content application,monitor botnet quantity originate traffic network source
T1137.004,page home outlook,system outlook craft use home sensepost persistence legacy folder start presentation page code reload compromise abuse feature execute load mailbox,system script outlook attack use argument custom home sensepost persistence http log release rule message mail environment powershell software ruler tool usage page party s0358 artifact microsoft monitor mitre compromise abuse command feature process application form notruler output forward
T1573.002,cryptography,key attack protocol protection efficiency read algorithm use control tl generate transmit http recipient public encrypt receiver technique sender data classify party employ mitre command traffic communication cryptography t1573 connection encryption,structure protocol standard use argument line packet associate correlation file pattern inspection flow monitor execution command traffic process respective syntax analyze connection
T1567.002,cloud exfiltration storage,edit internet control cover host doc service example google network amount exfiltration server data channel exfiltrate storage retrieval adversary command,structure uncommon protocol browser standard use argument line packet control associate service correlation network file pattern construct inspection access data flow channel exfiltrate storage cloud monitor execution command traffic process respective communication syntax analyze connection
T1570,transfer tool,system movement attack course protocol t1021 desktop sftp use s0095 ingres copy http share operation curl window transfer stage environment network scp file victim admin ftp technique software smb tool lockergoga unit42 t1105 rsync mitre compromise connect connection,system create metadata hardware protocol name dhcp use argument line mac host share device network transfer address utility file source characteristic hash ex smb access construct tool data support remote filename management monitor identify command traffic process connection action pipe
T1574.009,path interception,level key create payload take myapp basis store use shortcut lack quotation directory registry persistence path guide service example window program mark executables file space technique reference help code launch privilege intercept run escalation interception process place execute hijack surround advantage,system search payload name installation activity directory location upgrade path environment program file reference patch change outside monitor creation process net variable execute hijack findstr administration
T1608.003,certificate,system digicert key attack person protocol t1071 installation t1588 use t1584 control tl c2 http operation secure credibility harvest file examine ex technique email signer number server information install ssl communicate cert sign infrastructure t1587 signature configure t1583 site mitre compromise web target traffic identity certificate communication entity place correct cryptography t1573 type owner trust,piece track attack protocol t1071 relate use internet splunk http service behavior technique focus information detection case infrastructure pivot site aid mitre effort certificate cryptography t1573 kovar
T1168,schedule job,mean die use property http persistence interaction technique schedule root page code launch list context session process t1053 call man cron basis value mac directory crontab ssh window shell program file account avast support execution mitre command interval macos execute t1159 date janicab script key work movement conjunction job task location secure trojan background plist launchd time method linux user configuration agent malware gain system create attack t1160 appledocs modify conduct base daemon purpose startcalendarinterval privilege part,
T1166,setgid setuid,escape view chmod function flag name take need instance use shorthand keydnap shell vulnerability program bite file get group mechanism bitmasking root future sudoers osx page setuid code privilege elevate context user run entry macos application specify man execute malware advantage setsuid,
T1037.005,startup item,system level script create item contain attack boot t1543 technology use mac default directory property persistence http sierra initialization startupitems shell daemon file mechanism guarantee exist technique folder startup plist root order information startupparameters method code launch register list user execution mitre configuration process macos malware phase,script startupitem boot line argument logon behavior file folder account construct library change monitor command modification process application duty execute administration
T1100,shell web,system script function attack t1108 side client use line host http persistence example lee shell network program mechanism technique access server interface method case remove gateway addition mitre detect web talk place execute,
T1186,process,system create attack function ntunmapviewofsection setthreadcontext ntfs section avoid variation rollback use concept taint http share introduce operation window program file isolate leverage evade virtualprotectex overwrite technique defense integrity injection data interface memory detection time method terminate dec perform t1055 code transact change deprecate microsoft monitor txf t1093 mitre execution step le transaction process application call corruption hollow writer api load version,
T1184,ssh hijack,system pair attack t1021 credential take standard use differ ebury slideshare host http t1078 ssh secure service shell welivesecurity technique authentication clockwork account access order relationship remote move linux password session socket mitre tunnel compromise t1184 macos certificate agent connect hijack connection sshjack advantage encryption trust blackhat,
T1614.001,system language discovery,system attempt agency attack function hkey_local_machine law layout use getuserdefaultlangid control getkeyboardlayoutlist value enforcement host default registry http infect location darkside ryuk synack example window gather behavior base cybereason environment check source victim parse getsystemdefaultuilanguage risk technique ransomware securelist t1106 currentcontrolset order information data jsworm shape prosecution query attract infer code linux t1012 employ locale developer attention mitre adversary scrutiny crowdstrike getuserdefaultuilanguage target entity call decision output variable keyboard operator malware api language action,system host monitor registry attempt location access order command information process window gather call execute argument language victim
T1095,application protocol layer,protocol tcp hide use internet control knock layer host suite message sock secure example network lan osi datagram wikipedia server sol list session socket icmp tunnel cisco application communication evolution part c2,structure uncommon protocol standard use argument line packet associate correlation network file pattern inspection data flow monitor execution command traffic process respective communication syntax analyze connection
T1075,pas hash,system cleartext pth capture standard use pas portion administrator bypass authenticate hash technique authentication account access spot remote method password user domain step kb2871997 action,
T1027.003,steganography,system t1059 script track attack hide png use end text obfuscate http olympics doc duqu image example gather download file psimage machine victim group powershell technique software wikipedia order server information data intelligence clip detection medium video s0038 code case communicate mcafee mitre prevent threat command target steganography execute steganographic malware c2,system signature decode obfuscation process steganography detection relate
T1584.002,server dns,collection dnspionage attack protocol alter t1071 t1588 conjunction use task control redirect layer activity http operation organization fireeye network crowdstrike subdomains mimic leverage ciscoangler ex technique owner access server support party infrastructure domain dns record mitre compromise adversary command redirection talos target traffic application effort certificate communication hijack proofpoint post shadow trust,system name use relate control activity registry log organization stage behavior server focus data detection query party lifecycle domain monitor dns compromise command target effort place visibility
T1001.003,protocol impersonation,protocol security fake relate control tl activity service network encrypt tool look disguise ssl analysis handshake command web traffic effort entity impersonate trust,structure protocol standard use line packet tl argument associate correlation file encrypt pattern inspection flow ssl monitor execution command traffic process respective syntax analyze connection
T1012,registry query,system attempt contain interact attack security use automate registry http operation window gather network behavior utility amount technique software wikipedia s0075 access information discovery query shape help reg t1012 operate mitre configuration adversary target action,system interact read argument regopenkeyexa registry window gather interaction software information code monitor configuration command process call api action
T1030,transfer limit size data,limit trigger chunk use data network transfer alert size fix file approach exfiltrate packet avoid threshold,structure protocol standard use line packet argument layer host associate correlation network mismatch initiate file encrypt leverage receive pattern construct inspection port data flow monitor execution command traffic interval application communication content process respective syntax analyze connection size
T1028,window remote management,system jacobsen registry number command service name protocol window call remote program winrm code powershell management,
T1550.004,session cookie web,system attack protocol need browser read pas use control permission cooky mac t1606 unit http log steal service example base bypass authenticate victim factor technique authentication email account access cookie period information time perform import session pass site mitre web target application crypto malware t1539 action,system match log location message organization service base authentication access information party baseline user context cloud artifact monitor configuration web application event
T1078.002,domain account,system level reuse evasion t1003 resource attack administrator permission cover directory persistence http manage service ad technique account defense access dump theft privilege password user domain escalation configure microsoft technet compromise mitre part gain,system enter resource attempt multiple security login sssd activity share log service example network daemon behavior machine authentication account access business hour information remote time linux user session monitor process ownership gain compute
T1218.009,regasm regsvcs,attribute attack registration use line control t1559 regasm http window bypass utility com assembly unregistration comregisterfunction technique model regsvcs component msdn comunregisterfunction code register privilege microsoft execution mitre abuse command process application specify execute lolbas trust,monitor history determine execution command regsvcs exe process invocation origin execute use argument regasm activity
T1034,path interception,function contain systemroot misconfiguration use line copy property http persistence path exe example dll pathext utility com space technique subkey priv code list weakness technet process call define load surround practice level bat basis multiple t1574 quotation cover directory misconfigurations window shell t1038 program mark file software determine order intercept baggett deprecate escalation cmd addition mitre command please execute script precede key work search argument system32 shortcut deal registry location powershell winexec extension method hill user s0106 interception target net application place advantage system jan create attack name myapp store python createprocess give depend service vulnerability environment executables sploitspren msdn privilege run abuse specify hijack,
T1506,session cookie web,system attack protocol need browser read pas use control permission cooky mac unit http log steal service example base bypass authenticate victim factor technique authentication email account access cookie period information time perform import session pass site mitre web target application crypto malware t1539 action,
T1553.004,certificate root,browser use sysinternals prompt http persistence path display technique adware root block mami information install code way sign compromise warn attempt metadata authority validation credential security control tl instal operation supply software order bin keychain signature chain execution mitre web website macos certificate t1557 key manufacturer conjunction trustroot login transmit message middle secure bypass browse source spectorops risk wikipedia superfish cert capability application clone cryptography malware connection system attack reinstall provide ex server tool antivirus emmental library ssl error dec spoof communication installation see trust,system cdd4eeae6000ac7f40c3802c171e30148030c072 sub key certmgr store security use appunblocker sysinternals activity instal registry policy hkcu window utility tripwire spectorops present software root a43489159a520f0d93d032ccaf37e7fe20a8b419 authroot dump locate change dec code comparison list cert sign microsoft monitor addstore online creation sigcheck hklm command certutil process macos certificate tuv be36a4562fb2ee05dbb3d32323adf445084ed656 installation trust
T1037.003,network logon script,system script use administrator directory persistence policy depend logon initialization network petri group object account access privilege user run adversary configuration maintain ad assign,script use argument line directory persistence logon initialization network file account construct change monitor command modification process duty execute administration
T1499,service endpoint,availability volume circumstance use internet layer http example t1498 amount technique block difficulty profile reference component exhaust code series condition dns saturate resource attempt need cause sit generate symantec device effectiveness manipulation request access march support iranianbotnet top incident trace spread ip mitre web distraction execute database bank observe crash rent client activity fireeye network address source bottleneck time method case reflection operate user degrade capability target traffic application advantage fsisac system extortion attack filter alter stack router packet host javascript service conduct base provide ddos purpose defense china server endpoint perform infrastructure eliminate defender botnets botnet hacktivism point,level uncommon structure attack response availability protocol effect standard use line packet argument generate cause host associate log health message service correlation network file ex block pattern instrumentation inspection server sensor data flow exception detection time endpoint party error perform user artifact highlight monitor degrade addition execution identify command web target process application type communication traffic database syntax respective connection responsiveness impact
T1027.004,delivery compile,attempt windowsappmac muddywater attack payload protection http mingw base utility compiler file source victim ex technique compile deliver binary trendmicro framework csc code t1566 linux analysis clearsky discover execution mitre scrutiny target macos encode bundle,system payload name cross line argument administrator format permission mingw gather behavior compiler file development platform purpose limit software header determine construct look information framework data csc medium case ower signature monitor execution command process content execute action
T1065,use port,configure firewall port conduct proxy communication bypass c2,
T1614,system discovery location,system azure attempt attack bleepingcomputer function metadata availability layout getlocaleinfow trasparent geolocation automate use instance zone host http aws location service rat window gather behavior environment address fbi victim technique securelist sophos access locker information document discovery lookup shape time language code locale ragnar cloud calculate microsoft ip mitre t1614 adversary target identity keyboard malware infer action tribe,attempt interact getlocaleinfow argument host location gather fbi victim access tool locker information code ragnar calculate monitor command feature process api
T1564.007,stomp vba,decompress feb payload benign hide store robert host match stomp byte location fireeye bypass random source _vba_project compile performancecache present evil tool vba module document data walmart pcodedmp code office remove analysis microsoft bontchev application content stream description execute project version,view attempt feb difference name robert property stomp keywords extract example fireeye source display leverage tool module vba oletools document interface walmart detection pcodedmp code disassembler way user compare inhibit execution bontchev detect stream effort gui place project
T1197,job,system t1059 create attack contain messenger indicator protocol stand job use task ingres t1559 removal default host paloalto http registry persistence operation manage t1048 updaters s0190 service symantec functionality window transfer network program download com file bite mondok mechanism powershell object technique background exfiltration software firewall model maximum tool interface reboot component bitsadmin t1105 error code perform bandwidth intelligent operate june day execution mitre adversary abuse modification application database malware ctu piggyback t1070 implement,addfile create status hunt function setminretrydelay allusers malware connection job use argument task generate activity persistence http log rule issue service tether network transfer setcustomheaders utility resume bite parse powershell admin option account construct tool setnotifyflags information sc query bitsadmin code list june user setnotifycmdline run monitor enumerate command event part execute database detail ctu
T1127.001,msbuild,xml use task control format introduce exe window bypass utility studio file platform software defense engine binary msdn code way microsoft configure execution configuration adversary abuse capability inline msbuild application execute lolbas project load insert requirement trust version,monitor history determine command exe process invocation msbuild origin execute utility use argument activity
T1088,control bypass account user,level enter uac elevation script system work movement contain deny implement protection rundll32 computer security use task control administrator permission fortinet sans enforcement prompt directory fareit default operation dll example window bypass program com range file group mechanism object technique account software fileless davidson access integrity github eventvwr confirmation click page msdn notification auto method code perform enigma0x3 privilege elevate password user box list discover technet adversary target process uacme execute load gain action anything trust,
T1494,runtime manipulation data,system runtime association attempt attack alter t1042 effect use t1036 end relate cause default http modify fireeye gather file display understand manipulation technique sony affect software access business order lazarus binary information expertise data campaign change goal desire user specialize manipulate make mitre adversary modification target process application decision doj impact,
T1090.004,domain front,work attempt sni name take variation destination tl host match http customer front serve scheme service example network address route delivery cdns technique resistent block header field domainless blank rout fifield ignore domain unwrap tunnel validate traffic content communication place advantage cdn,structure protocol standard use argument line packet associate correlation file pattern inspection flow monitor execution command traffic process respective syntax analyze connection
T1557.002,cache arp poison,position intend cache attack mean protocol credential arp sans use control activity layer mac link http t1040 transmit poison resolution device network address behavior relay victim manipulation technique authentication request access reply information data t1565 segment cleaver communicate broadcast sniff ipv4 collect ip make translate mitre adversary require cylance insecure traffic communication ownership stateless owner,cache metadata hardware protocol dhcp arp mac poison example map network address device source reply endpoint change management sign monitor ip identify traffic
T1562.008,cloud log,logic collection cloudwatch cloudtrail integration security permission generate audit activity log example environment limit data signal detection analysis user cloud capability application sumo,azure cloudwatch cloudtrail configservicev2 audit aws log service google loss source access data gcp change code cloud v2 monitor configure disable modification deletetrail set call event az indicate
T1518.001,discovery software security,system s0057 attempt attack t1518 security use automate instance s0108 http littlesnitch aws rule knockknock parameter thing example behavior environment tasklist describesecuritygroups check range group amazon technique software firewall account vpc s0075 request tool look sensor information apis port discovery dir shape query code reg virus user cloud cmd ip s0106 discover mitre configuration adversary command netsh permit target type macos outbound compute action see inbound,system azure status attempt name security argument activity associate policy rule network cli environment ex software firewall tool sensor data list show monitor configuration command process call execute
T1564.003,window hide,system carry script t1059 work java attack plain hide use task administrator activity mac property http operation functionality variety example window environment file powershell technique plist dock awt apple icon antiquate case code tray list show user run mitre configuration tag prevent abuse feature application jscript malware language,system script attempt flag function plain capture hide use argument format administrator activity text log window check file parse cycle powershell plist awt apple patch change code user run configure monitor ascii command process macos event intent execute style action
T1493,transmit manipulation data,system attempt opportunity alter hide relate activity transmit fireeye network gather route understand mechanism manipulation sony affect software access business order lazarus tool information expertise data campaign change goal desire storage deploy specialize transmission make adversary modification target process type decision outcome connection doj impact,
T1059.006,python,system script package function py use line python interpreter operation device behavior program download executables file code execution abuse command capability execute language,system script attempt function capture effect avoid use argument administrator python activity behavior file cycle pattern number usage patch user run restrict monitor execution abuse command process type event intent action
T1591.004,role,t1586 key resource attack search opportunity use t1598 reveal http t1594 organization threatpost elicitation variety gather reconnaissance personnel victim ex broadvoice technique account access business information data medium leak t1566 role way domain online mitre compromise t1593 target set identity website form detail t1585,
T1132,encode data,system standard use control text base64 gzip wikipedia mime specification character information data compression ascii detect command traffic encode c2 unicode,monitor uncommon server protocol port data network flow process communication content client behavior analyze use packet
T1546.010,dlls appinit,hkey_local_machine boot computer value cause activity link persistence registry nt functionality dll secure window program july trigger software injection appinit library user32 wow6432node currentversion code dlls privilege context microsoft abuse process content load practice version,regcreatekeyex edit argument value regsetvalueex persistence appinit_dlls registry program july cycle trigger software look injection appinit user32 interface patch code dlls privilege correlate monitor command modification process application content call api load
T1598,information,t1586 phishery attempt engineer attack mass mean multiple company pcmag use reason individual http conversation attachment message send conduct gather harvest industry phishing trendmictro source victim exchange ex technique email account spearphishing fakelogin github information data trick campaign medium code t1566 mitre adversary compromise target form t1585,structure uncommon protocol standard use argument line packet activity link associate message correlation network base transfer phishing acsc lead file sender email account pattern header request inspection reference information data flow detection medium method help analysis microsoft monitor execution site command vary spoof traffic process respective dkim communication syntax analyze connection spf
T1496,resource hijack,system resource cryptocurrency attack opt availability deployment malware gobotkr multiple use miner cause containerize kaspersky activity host unit http seed service t1498 scale network base environment hildegard machine leverage purpose technique affect problem currency cluster order lazarus server hood mine cloudsploit apis campaign endpoint docker container ease torrent consume botnet compromise region adversary compete mitre transaction target trend process war crypto part hijack micro blog facilitate impact,system uncommon resource name computer argument activity host functionality network receive software construct data flow usage memory cpu monitor compromise command cryptomining process communication hijack connection
T1585,account,newscaster2014 hub create engineer attack course blackhatrobinsage provider use t1598 people apt1 http operation incorporate service facebook google network presence twitter development affiliation linkedin technique photo account github information legitimacy medium t1566 creation history online persona site mitre consist require mandiant website target identity documentation cultivate docker,structure work attack affiliate protocol standard use argument line packet relate activity associate http organization modify correlation stage behavior file ex technique claim account pattern request inspection access focus flow detection medium lifecycle t1566 monitor execution mitre command traffic process respective place target effort syntax analyze connection visibility
T1588,capability,buy exploit house technology company use relate internet tl activity operation steal nationsbuying vulnerability marketplace download pegasuscitizenlab acquisition software purchase information support party lifecycle code license sign diginotarcompromise addition adversary capability target entity certificate database malware phase,track sample use internet relate associate http steal behavior s0154 header information component code similarity monitor site aid adversary quartermaster kovar evasion provider control tl value splunk share body organization stage file software repository lifecycle artifact developer record mitre command feature certificate analyze payload protocol side activity watermark log issue network identifier hash strike time case show configuration debug capability target traffic effort place malware indicate piece attack response offer compilation default fireeyesupplychain service compiler group future defense tool focus data develop cobalt detection dec maas infrastructure pivot point visibility
T1546.002,screensaver,system malware desktop store use system32 control screensaver persistence registry path pe window base unlock program timeframe file bite screensavetimeout scrnsave gazer trigger wikipedia extension syswow64 screensaverissecure locate time code password screensavers panel require scr set application content inactivity execute installation,use argument sysinternals screensaver persistence registry path behavior file trigger construct tool change user correlate monitor configuration command scr process content inactivity
T1147,user,sudo create attack dscl hide500users hide t1136 login value property associate preference http cybereason com technique account userids apple screen code user appear mitre prevent pirrit call,
T1578.002,instance cloud create,system create attack volume security instance permission snapshot t1074 activity http rule policy service bypass environment machine technique account defense firewall mount data vm t1005 cloud run execution t1578 mitre stag mandiant trend compute,view azure create cloudtrail search capture instance use snapshot activity audit aws log operation example google behavior environment account isolation usage vm cloud creation chain addition modification runinstances event part compute
